datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed
2023-06-22,24.5,11.7,17.4,9.6,62.2,0,25.8
2023-06-23,24.8,13.3,18.1,9.9,60.9,0,20.2
2023-06-24,27.5,12.8,18.6,10.5,62.6,0,28.2
2023-06-25,24.9,12.4,17.8,10.8,65.7,0,21.8
2023-06-26,28.9,12.4,19.3,11.1,63.6,0,19.7
2023-06-27,28.8,12.4,19.7,11.7,62.7,0,18.4
2023-06-28,29.9,13,20.5,12.1,61.4,0,21.7
2023-06-29,35.4,13.5,24,13.4,55.3,0,12.8
2023-06-30,38.5,18.3,28.2,13.2,43.4,0,11
2023-07-01,41.3,20.3,30.6,13.7,39.4,0,12.6
2023-07-02,40.9,21.4,30.4,12.7,37.3,0,13.7
2023-07-03,34.4,18.2,25.4,11.1,42.7,0,25.2
2023-07-04,30.7,13.7,21.3,11.3,55.1,0,21.6
2023-07-05,29.4,13.2,20.1,11.8,62,0,22.1
2023-07-06,27.8,13,19.3,12.1,65.8,0,21.5
2023-07-07,28.2,13.5,19.6,12,64.6,0,22
2023-07-08,28.8,12.5,19.6,10.6,58.5,0,21.4
2023-07-09,24.5,12.3,17.8,10.6,65.1,0,22.4
2023-07-10,31.5,12.4,21.3,11.3,59,0,13.4
2023-07-11,35.3,16,25.3,10.6,44.5,0,15.6
2023-07-12,33.6,15.5,24.1,11.5,48,0,17
2023-07-13,35.1,16.2,24.7,12.7,50.3,0,16.6
2023-07-14,38.6,16.3,26.9,13,47.3,0,14.9
2023-07-15,40.7,18.5,29,14,44.4,0,12
2023-07-16,41.1,19.7,30.2,15.1,44,0,17
2023-07-17,37,23.4,28.9,13.4,39.7,0,17.6
2023-07-18,32.7,18.2,24.9,12.3,47,0,19.9
2023-07-19,33.7,13.9,23.3,13.1,56.1,0,14.5
2023-07-20,37.3,14.1,25.6,12.5,51.1,0,11.2
2023-07-21,39.7,17.4,28.8,13.8,44.2,0,15
2023-07-22,40.3,17.6,29.4,13.2,40.8,0,13
2023-07-23,36.4,21.5,27.9,13.4,42.3,0,19.6
2023-07-24,33.3,16.7,23.6,11.9,51.2,0,18.5
2023-07-25,35.3,16.4,25.4,12.4,48.3,0,14.5
2023-07-26,33.4,18.5,25.2,13.6,51,0,25.2
2023-07-27,31.2,15.7,22.5,12.5,56.3,0,24.6
2023-07-28,33.2,15.1,23.3,11,49.8,0,17.8
2023-07-29,33.9,15.7,23.9,8.9,42.9,0,18.8
2023-07-30,35.3,15.2,24.5,8.4,41.1,0,22.9
2023-07-31,34.6,15.8,24.5,10.9,46,0,20.1
2023-08-01,31.5,15.1,22.6,12.3,54.8,0,20.8
2023-08-02,29.2,13.9,20.4,12.4,63.1,0,19.5
2023-08-03,28.7,14.5,20.5,12.4,61.8,0,22.4
2023-08-04,33.5,15.1,23,13.7,60.6,0,14.9
2023-08-05,36.3,15.9,25.8,14.4,53.4,0,16.6
2023-08-06,39.2,17.5,28.5,12.6,44,0,22.2
2023-08-07,38,18.7,27.6,13.6,45.8,0,19.9
2023-08-08,29.4,15.9,22.2,12.7,57.6,0,22.7
2023-08-09,30.9,14.6,22.1,13.2,61.1,0,16.7
2023-08-10,32.1,15.3,22.7,13.6,60,0,21.5
2023-08-11,30.9,16.2,22.5,14,62.3,0,16.4
2023-08-12,34.7,16.6,25,13.4,53.1,0,15.6
2023-08-13,36.3,18.2,27.2,13.6,45.9,0,18
2023-08-14,37.5,22.4,29.4,14.5,41.5,0,16.3
2023-08-15,38.9,20.5,29.7,16.9,49.9,0,11.7
2023-08-16,40.9,19.2,29,15.8,49,0,14.9
2023-08-17,38.6,21,27.8,15.9,50.8,0,19.9
2023-08-18,31.2,17.5,23.2,15.4,63.7,0,19.6
2023-08-19,33.1,16.9,24.2,14.7,58,0,19.2
2023-08-20,31,21.6,25.7,15,52.9,0,16.9
2023-08-21,26.8,20.3,24.2,17.1,65.2,0.05,30
2023-08-22,31.8,17.5,24.5,15.6,61.2,0,13.4
2023-08-23,35,17.5,26.4,14.8,53.7,0,14.8
2023-08-24,34.9,18.6,25.9,15.3,55.7,0,21.2
2023-08-25,31.6,16.2,22.5,13.6,61,0,15.5
2023-08-26,33.7,14.4,22.9,12.9,59.2,0,12.6
2023-08-27,34.3,14.3,23.1,11,53.8,0,12.7
2023-08-28,35.7,14.5,24.8,11.6,49.2,0,14
2023-08-29,33.6,15.8,23.9,11.4,48.6,0,14.4
2023-08-30,34.6,17.9,25.4,10.1,41.8,0,17.4
2023-08-31,33.6,15.5,24.3,11.8,48.3,0,23.6
2023-09-01,24.8,17.2,19.9,13.7,68.4,0,29.1
2023-09-02,23.8,16.7,20,13.4,66.7,0.228,17.6
2023-09-03,26.4,17.5,21.2,13,61,0.228,20.9
2023-09-04,30.7,14.2,21.4,13.2,63.6,0,17
2023-09-05,31.7,15.4,22.9,12,54.3,0,11.2
2023-09-06,30.9,15.7,22.2,11.4,53.4,0,16.8
2023-09-07,31.5,15,22,11.7,56.3,0,15.2
2023-09-08,33,16.3,23.7,11.1,48.7,0,14.1
2023-09-09,33.5,16.1,23.9,9.8,44.8,0,13.3
2023-09-10,33.5,12.9,22.8,9.8,49.7,0,10.6
2023-09-11,33.6,13.3,23.3,11.2,52,0,16
2023-09-12,31.9,15,22.2,13.1,60.9,0,12.5
2023-09-13,33.5,15,23.5,12.8,55.2,0,11.7
2023-09-14,32.6,15.2,23,13.7,58.5,0,13.6
2023-09-15,30.9,15.7,21.8,14.4,65.6,0,15.2
2023-09-16,27.6,15.8,20.6,13.8,66.9,0,17.7
2023-09-17,27,15.8,20.2,13.4,66.3,0,23.9
2023-09-18,27.6,15.2,20.4,12.7,63.1,0,22.3
2023-09-19,28.1,15.2,20.7,12.7,62.2,0,14.1
2023-09-20,27.6,14.1,19.5,12.9,68.2,0,21.5
2023-09-21,27.2,12.9,18.8,9,59,0,20.4
2023-09-22,26.8,13.1,18.8,10.2,61,0,13.3
2023-09-23,26.5,12.8,18.6,10.1,61.5,0,17.5
2023-09-24,26.1,12.3,18.3,10.5,64.1,0,20.4
2023-09-25,25.4,13.4,18.7,11.4,64.9,0,24.6
2023-09-26,27.3,15.7,21.1,11.9,57.8,0,11.7
2023-09-27,29.4,12.3,20.1,11.3,62.4,0,18.6
2023-09-28,29.4,12,20.3,10.1,58.1,0,20.3
2023-09-29,26,14.6,19,11.7,63.9,0,24
2023-09-30,19.6,15.1,16.9,13.6,81.1,2.629,17.1
2023-10-01,24.3,12.1,17.8,11.2,68.5,0,15.3
2023-10-02,27.1,9.2,17.9,7.9,57.9,0,16.7
2023-10-03,28.7,12.2,19.5,8.9,54.3,0,13.7
2023-10-04,32.4,13.6,22,11,54.6,0,11.8
2023-10-05,33.7,14.6,23.4,11.2,50.5,0,15.1
2023-10-06,33.9,15.1,23.3,11.8,53.7,0,12.4
2023-10-07,34.9,15,23.7,12.1,53.8,0,12.5
2023-10-08,33.5,15,23.2,11.6,52.9,0,12.1
2023-10-09,22.4,13.5,17.5,12.1,71.1,0,17
2023-10-10,22.3,15.3,18,13,74.7,1.878,23.6
2023-10-11,23.5,10.8,16.5,8.1,63,0.455,30.3
2023-10-12,26.2,10.5,17.2,5.7,50.3,0,17.5
2023-10-13,25.7,10.1,18.1,7.5,52.8,0,10.7
2023-10-14,26.2,15.8,19.9,10.1,54.9,0,13.9
2023-10-15,28.9,11.3,19.4,10.2,61.1,0,9
2023-10-16,27.4,11.7,19.6,11.3,61.9,0,11.3
2023-10-17,30,13.8,20.3,11.7,61.9,0,22
2023-10-18,30.8,12.4,20.4,12.3,64.1,0,11.7
2023-10-19,33.4,12.8,21.4,11.3,59.5,0,10.9
2023-10-20,30.2,13.2,20.1,11.5,61.4,0,14.6
2023-10-21,24.1,13.9,18,10.6,63.4,0,18.9
2023-10-22,20.8,13.9,16.5,13.7,84.1,13.004,16.9
2023-10-23,24.5,13.9,18.3,13.8,77.3,0.339,15.5
2023-10-24,23.9,12.7,17.7,12.7,74.3,0,14.1
2023-10-25,19.1,12.6,14.7,9.5,72,0.211,17.8
2023-10-26,20.2,6.7,12.5,5.1,65.3,0,23.2
2023-10-27,19.9,3.5,10.7,3,64.3,0,9.1
2023-10-28,20.7,4,12.1,0.3,53.7,0,28.6
2023-10-29,23.9,8.1,14.3,-3.8,30.9,0,23.3
2023-10-30,22.3,3.8,12,1.5,53.8,0,7.7
2023-10-31,22.9,4.8,12.3,2.9,58.3,0,14.1
2023-11-01,23.9,5,13,4.2,61.2,0,6.8
2023-11-02,24.4,6.9,15.3,5.5,57,0,14.5
2023-11-03,26.3,9.9,17.5,8.3,57.1,0,12.3
2023-11-04,26.9,11.5,18.5,9.9,59.6,0,18.9
2023-11-05,21.8,14.5,17.8,14.1,79,0.33,13.6
2023-11-06,21.8,11.9,17.1,12.4,75.8,2.201,21.8
2023-11-07,20,7.2,13.1,7.6,72.7,0,19.7
2023-11-08,21.8,7.5,13.4,2.3,50.7,0,21.3
2023-11-09,18.1,3,10,3.4,66.8,0,6.9
2023-11-10,20,6,11.8,4.3,64,0,12.9
2023-11-11,22.2,5.3,12.2,4.4,63.5,0,9.1
2023-11-12,22.8,6.5,13.3,5.6,63.6,0,11.8
2023-11-13,20.7,9.1,13.6,8.4,73.4,0,7.4
2023-11-14,21,7.6,13.8,6.5,66.2,0,14.3
2023-11-15,16.9,8.6,12.7,8.5,76.7,0.277,14.6
2023-11-16,20.6,10.6,15.1,11,77.7,0.222,16.9
2023-11-17,21.2,10.5,15.6,10.4,73.4,0.638,9.3
2023-11-18,17.2,12.9,15.7,12.3,80.6,4.557,22.4
2023-11-19,16.8,5,11.8,3.9,60.8,0,32.2
2023-11-20,17.5,6.9,11.5,2.7,56.6,0,31.8
2023-11-21,18,4.5,10.1,5.2,74.6,0,10.6
2023-11-22,18.5,2.4,9.8,4.7,73.9,0,7.6
2023-11-23,21.2,4.6,13.1,3.6,57.8,0,30.3
2023-11-24,16.2,6.2,10.6,-2.9,40.4,0,41.8
2023-11-25,16.9,2,8.4,-1.7,52.7,0,20.1
2023-11-26,16.9,0.3,7.3,-1.3,59.7,0,13
2023-11-27,16.7,-0.4,6.8,-0.2,65,0,12.3
2023-11-28,16.8,0.4,7.4,0.4,65.7,0,8.6
2023-11-29,17.3,3,9.4,2.1,63.6,0.109,11.2
2023-11-30,17,3.5,10,4,67.9,0,13.7
2023-12-01,16.3,2.8,9.8,4.1,70.1,0.264,11.5
2023-12-02,15.6,11.1,12.9,10.6,86.2,1.511,14.2
2023-12-03,18,9.2,14.3,10.2,77.3,0,12.9
2023-12-04,18.6,6.8,11.3,8.8,85.9,0,7.1
2023-12-05,18.4,6.2,11.3,8.2,82.9,0,8.1
2023-12-06,15.1,6,11,9.1,88.5,10.008,18.3
2023-12-07,14.3,4.9,9.8,7.9,88.5,1.268,13.1
2023-12-08,14,4.3,8.8,3.6,73,0,27.8
2023-12-09,13.8,0.8,6.8,1.9,72.5,0,10.1
2023-12-10,13.8,0.7,6.3,2.5,78.9,0,11.9
2023-12-11,16.2,0.3,6.6,2,75.5,0,7.1
2023-12-12,16.5,1.4,7.3,3.3,77.6,0,10.7
2023-12-13,16.2,0.9,7.5,3.4,77.8,0,6.5
2023-12-14,15,1.1,8,3.7,76.2,0,13.5
2023-12-15,16.8,3.3,8.8,3,70.3,0,12.7
2023-12-16,19.2,2.2,8.9,2.1,67.1,0,14
2023-12-17,13.6,4.3,8.6,4.8,78.4,4.479,18
2023-12-18,15.7,8.9,11.7,9.5,86.8,18.532,24.5
2023-12-19,18.4,13.7,15.3,13.1,86.9,23.758,21.3
2023-12-20,15.1,10.7,13.5,11.6,88.5,3.948,18.3
2023-12-21,15.8,9.3,11.8,10.5,92,0.058,17.9
2023-12-22,18.4,8.3,11.6,9.3,86.7,0,15.3
2023-12-23,14.2,5.7,9,5,76.9,0,11.1
2023-12-24,14.3,3,8.1,5.6,85.4,0,12.2
2023-12-25,14.4,3.5,8.8,5.7,82.4,0.027,10.2
2023-12-26,14.1,5.5,9.5,7,85.1,0,8.2
2023-12-27,13.9,6.4,10.2,8.5,89.6,6.875,19.8
2023-12-28,17.7,9.3,13.2,10.2,83,0.009,10.2
2023-12-29,18.3,9.7,13.3,10.5,84.6,13.465,17.9
2023-12-30,15.6,9.9,12.4,10.5,88.4,8.1,11.5
2023-12-31,13.8,10.6,11.7,9.7,87.4,0.171,13.8
2024-01-01,15.7,7.6,10,7.7,86.6,0.313,11.5
2024-01-02,11.1,6.1,8.8,7.3,90.6,11.632,19.1
2024-01-03,12.5,5.9,9.1,6.8,86.1,0.704,14.1
2024-01-04,14.5,4.1,8.5,5,80.4,0.055,16.2
2024-01-05,15.1,4.6,9.9,4.6,71.3,0,24.8
2024-01-06,9.4,2.7,6.7,4.6,86.9,2.416,19.9
2024-01-07,11.3,1.2,5.5,0.3,70.8,0.009,21.2
2024-01-08,12.3,2.5,6.6,-0.2,64,0.009,13.9
2024-01-09,11.1,7.5,8.7,4.5,75.9,0.105,17.4
2024-01-10,12,4,8.5,5.4,81.4,0.252,31.2
2024-01-11,11.8,2.2,6.9,-1.7,55.9,0.018,22.2
2024-01-12,11,2.4,6.8,1.6,69.6,0.009,12.8
2024-01-13,9,6.9,8.2,4.4,77.7,6.635,27.3
2024-01-14,13.1,8.4,10.1,8.2,88.5,0,22.3
2024-01-15,13.9,5.9,10.2,7.4,83.5,0.009,13.3
2024-01-16,11.6,7.2,9.9,8.5,91.2,6.804,12.5
2024-01-17,16.2,7.2,11.7,9.3,85.9,0.598,16.2
2024-01-18,14.3,5.7,9.7,7.1,84.9,0.023,9.9
2024-01-19,14.4,7.3,10.8,9,88.8,0.334,9.2
2024-01-20,16.5,11.8,13.4,11,86.1,16.289,23.4
2024-01-21,15.8,11.7,13.5,10.8,84.4,12.827,24.5
2024-01-22,15.2,11.3,13.4,11.2,86.3,7.69,28.4
2024-01-23,16.6,11.8,13.3,10.9,86.3,0.014,14
2024-01-24,13.5,11.3,12.3,11.1,92.3,5.837,17.8
2024-01-25,15.2,7.1,11.3,8.9,85.8,0.009,14.8
2024-01-26,15.5,9.5,12,9.5,85.1,0,12.3
2024-01-27,16.1,9.5,12.6,9.1,80.2,0,11.1
2024-01-28,21.5,8.9,13.9,10.5,81.5,0,8
2024-01-29,20.5,7.5,13.3,10.1,82.5,0,10.7
2024-01-30,20.7,9.6,14.1,10.4,79.6,0,14
2024-01-31,15.4,12.1,13.4,8.1,71.1,7.769,35.5
2024-02-01,15,9.6,11.7,8.9,83.4,16.042,25.6
2024-02-02,14,7.8,10.5,6.8,79.1,0.435,21.5
2024-02-03,12.2,5.9,9.3,5.5,77.8,0.222,9.7
2024-02-04,16.8,8.4,12.1,8.4,79.4,23.535,56.2
2024-02-05,15.1,9.6,12.2,8.8,80.2,2.904,24.9
2024-02-06,14.1,8,10.8,7.7,82.3,0,17.5
2024-02-07,9.4,5.7,7.6,5.5,86.2,11.345,20.5
2024-02-08,10,4.2,7.4,5.2,86.4,0.052,11.5
2024-02-09,12.4,2.2,7,3.7,80.6,0,15.4
2024-02-10,15.7,5.3,9.9,3,64.8,0,26.7
2024-02-11,14.9,3.1,8.7,3.9,73.8,0,9.5
2024-02-12,15.8,3,8.6,4.1,75.7,0,13
2024-02-13,15.1,4.4,9.4,5.6,77.9,0,13.9
2024-02-14,15.1,8.7,11.6,8.6,82.3,3.315,22.2
2024-02-15,16.6,9.8,12.5,8.6,77.9,0.591,14.4
2024-02-16,14.3,8.8,11.4,8.1,80.7,0,7.8
2024-02-17,14.4,9.1,11.6,9.1,85,9.115,35.4
2024-02-18,18.9,10.1,14.2,9.9,77.3,16.618,34.6
2024-02-19,16.8,11.3,13.8,10.4,80.3,10.068,36.2
2024-02-20,17.1,9.7,12.7,8.8,78.2,5.35,19.4
2024-02-21,15.6,8.6,11.5,8.7,84,1.104,10.6
2024-02-22,16.8,5,10.7,7.2,80.9,0.009,14
2024-02-23,18.6,6.6,11.6,7.1,76.1,0,16.8
2024-02-24,21.1,6.3,12.9,7.4,72.1,0,12.3
2024-02-25,19.5,6,12.8,7.6,72.7,0,14.2
2024-02-26,17.9,8.9,12.9,8.5,75.7,0.009,20.2
2024-02-27,16.3,6.3,10.5,2.1,58.8,0,28.5
2024-02-28,18.4,3.1,11.1,3.9,64.7,0,10.2
2024-02-29,15.1,9.5,11.8,8.3,79.4,2.841,27.9
2024-03-01,14.6,10,11.5,8.2,80.6,12.411,29.1
2024-03-02,11.7,6.7,8.8,4.5,75,4.844,24.9
2024-03-03,12.2,5.9,8.6,4.8,77.3,2.305,24.9
2024-03-04,12.9,5,9.2,4.6,73.8,0,12.7
2024-03-05,16.2,7.4,11.7,6.5,71.4,0,20.1
2024-03-06,16.5,8.2,12.1,7.9,76.4,0,11.3
2024-03-07,17.4,6.3,11.8,5.8,69.9,0,20
2024-03-08,18.3,5.7,11.9,3.8,59.6,0,12.6
2024-03-09,16.3,7.9,11.8,7.6,75.8,0,16.5
2024-03-10,16.3,8.6,12.4,6.6,69.6,0,19.6
2024-03-11,16.3,9.7,12.8,7.5,71.3,1.241,20.6
2024-03-12,16.7,9.1,12.2,8.6,79.1,3.301,19.1
2024-03-13,18,6.3,11.9,4.3,64,0,33.6
2024-03-14,19.7,9,14.3,-0.2,38,0,38.5
2024-03-15,23.2,11.2,16.4,1.4,37.5,0,36
2024-03-16,22.5,6.1,14.3,6.4,61.3,0,11.4
2024-03-17,22.8,8.4,14.7,7.8,65.7,0,12.7
2024-03-18,23.1,8.7,15.6,8.2,63.9,0,9.4
2024-03-19,23.1,10.6,15.5,10.2,72.3,0,14.8
2024-03-20,22.6,8.5,14.7,7.2,63.6,0,17.2
2024-03-21,19.8,8.4,14.1,8.3,69.4,0,19.7
2024-03-22,19.3,10.6,14.2,9.4,73.7,0.971,26.3
2024-03-23,15.5,9.5,11.5,8.1,79.9,3.307,25.5
2024-03-24,18.4,9,12.6,7,71.3,2.891,16.8
2024-03-25,17,7.4,11.9,7.4,75.3,0,19.5
2024-03-26,18.4,7.7,12.4,7.9,75.1,0,19.1
2024-03-27,15,8.3,11.7,8.2,79.4,2.472,18
2024-03-28,16.2,8.4,12.3,7.1,72.3,1.089,22.7
2024-03-29,12.9,7.8,10,6.2,77.7,2.321,27.5
2024-03-30,16.3,8.3,11.5,7.5,77.5,1.876,28
2024-03-31,18.9,8.8,13,7.8,72.7,0.047,11.9
2024-04-01,23,6.8,14.9,5.1,55.8,0,16.9
2024-04-02,23.4,8.5,16.1,7.5,58.8,0,17.1
2024-04-03,19.7,9.5,13.9,9.1,73.8,0,32.1
2024-04-04,10.6,5.2,7.4,3.7,77.9,11.043,23.9
2024-04-05,12.4,4.3,7.8,3.7,76.9,3.89,16.4
2024-04-06,15.7,4.2,9.8,3.4,67.2,0,16.9
2024-04-07,18.7,3.6,11,4.1,66.4,0,17.8
2024-04-08,23.1,6.8,14.5,3.6,52.4,0,22.6
2024-04-09,24.8,6.9,15.6,6.8,58.9,0,8.9
2024-04-10,26.3,9.5,18.1,10.3,63.5,0,11.5
2024-04-11,27.4,10.8,19.3,11.9,65.3,0,13.2
2024-04-12,19.2,12,15.1,8,63.5,0,32.2
2024-04-13,14.4,7.4,9.6,6.6,82.6,16.29,26.9
2024-04-14,14.6,7,10.9,6.7,76.5,0.039,10.6
2024-04-15,20.2,9.7,14.4,9.1,72.2,0,18.7
2024-04-16,23.9,8.5,16,10.2,71.1,0,10.2
2024-04-17,25.2,10.6,18,11,67.2,0,9.9
2024-04-18,26.7,11.3,18.9,10.7,63,0,13.3
2024-04-19,25.4,11.1,17.5,11.9,71.4,0,16.1
2024-04-20,26.5,10.9,17.4,10.5,66.2,0,15.7
2024-04-21,29.5,10.3,19.8,10.2,56.3,0,14.4
2024-04-22,29.5,11.9,19.6,11.3,63.5,0,23.1
2024-04-23,19.4,12.4,15.3,8.8,65.9,0,24.3
2024-04-24,20.2,12.5,15.6,8.5,64,0,16.9
2024-04-25,20,10.2,14.8,9.6,72.5,0,28.1
2024-04-26,21.4,10.2,15.1,8.7,69.3,1.928,19.9
2024-04-27,23,7.2,14.9,8.5,69.5,0,20
2024-04-28,25.1,9.3,16.8,9,63.8,0,16.3
2024-04-29,25.3,8.4,16.8,5.8,55.4,0,18.9
2024-04-30,25.3,7.5,16.7,4,49.9,0,18.5
2024-05-01,26.5,11.4,18.9,-0.5,31.4,0,35.8
2024-05-02,27.6,9.8,19.4,7.3,47.2,0,20
2024-05-03,27.5,10.9,18.8,7.1,51.5,0,22.5
2024-05-04,13.8,8.8,12,8.6,80.1,14.092,28
2024-05-05,17.9,5.2,11.6,4.4,64.7,0,21.7
2024-05-06,21.2,6.9,13.8,6.2,64.1,0,16.6
2024-05-07,24,8.3,16.3,6.4,58.1,0,23.9
2024-05-08,26.7,13.4,20,1,30.4,0,42.7
2024-05-09,30.3,14.1,22.8,3.7,30.1,0,24.2
2024-05-10,33.1,12.5,22.8,7.8,45.2,0,19.4
2024-05-11,34,13.1,22.9,9.2,47.4,0,18.9
2024-05-12,30.4,12.9,20.6,12,60.8,0,18.1
2024-05-13,29.4,11.8,19.4,10.1,58.2,0,14.9
2024-05-14,30.7,10.8,20.1,11.1,60,0,17.4
2024-05-15,31.2,11.9,20.7,12.4,62.1,0,16.8
2024-05-16,25.5,13,18,11.8,68.7,0,21.9
2024-05-17,28.3,11.2,18.5,12,68.4,0,20.5
2024-05-18,25,12.3,17.5,11.7,70.3,0,23.2
2024-05-19,27.2,11.1,17.8,9.5,61.5,0,21.8
2024-05-20,27.9,10.7,19.6,4.6,44.9,0,27
2024-05-21,31,13.4,22.1,3.4,34.4,0,26.6
2024-05-22,30.1,13.3,20.8,8.6,48.9,0,21.4
2024-05-23,29.3,11.2,20.4,4.9,42,0,20.9
2024-05-24,22.6,11.7,16.4,8.4,60.8,0,26
2024-05-25,22.1,11.9,16,9.2,65.3,0,19.1
2024-05-26,28.8,9.6,18.5,9.4,59.4,0,16.9
2024-05-27,29.3,12.7,20.3,9.8,53.4,0,19.9
2024-05-28,29.1,11.7,19.6,10.3,58.7,0,20.6
2024-05-29,30.7,12.7,22.2,6.6,41.8,0,29
2024-05-30,32.8,14.5,24,6.7,35.8,0.07,17.1
2024-05-31,35,14.8,24.6,9.7,43.2,0,19.9
2024-06-01,29.7,13.6,20.9,10.4,53.3,0,21.1
2024-06-02,30.9,14.5,21.7,11.5,55.6,0,17.8
2024-06-03,28.2,17.4,21.9,13.6,60.7,0,19.9
2024-06-04,37.5,15,26.9,12.6,46.7,0,35.8
2024-06-05,38.7,19,29.6,14.5,43.9,0,16
2024-06-06,35.7,21.2,27.6,14.3,45.6,0,17.3
2024-06-07,31.7,15.5,22.2,11.9,54.3,0,24.1
2024-06-08,28.2,13.7,20.1,11.8,61.3,0,21.5
2024-06-09,30.3,13.8,20.8,10.8,55.4,0,18.8
2024-06-10,33.8,12.5,22.9,12.6,56.6,0,16.1
2024-06-11,37.9,16.9,27.4,13.6,45.5,0,15.3
2024-06-12,34,17.1,25.3,13.2,48.6,0,22.6
2024-06-13,28.3,13.5,19.8,10.5,57.8,0,23.9
2024-06-14,31.5,12.2,20.8,9.4,52.7,0,23.7
2024-06-15,31.2,13.1,21.8,5.2,39.4,0,21.5
2024-06-16,31,13.4,22.9,6.3,39.2,0,21
2024-06-17,28.3,13.9,21.5,3.4,35,0,35.1
2024-06-18,31.5,15.9,23.3,3.5,29.6,0,17.7
2024-06-19,30.9,13.3,21,7.3,44.4,0,19.7
2024-06-20,30.4,11.7,20.2,9.7,55.9,0,18.1
2024-06-21,33.2,12,22.3,10.8,52.8,0,16.9
2024-06-22,38.7,15.8,26.8,12.2,44.9,0,12.5
2024-06-23,36.7,19.6,27.9,10.7,37.3,0,20.5
2024-06-24,36.5,18.4,26.8,6.5,33.6,0,21
2024-06-25,35.2,20.6,26.7,7,29.9,0,16.4
2024-06-26,32.3,15.4,22.8,10.3,48,0,22.9
2024-06-27,32.2,14.4,22.6,9.4,46.7,0,17.5
2024-06-28,35.1,14.8,25,9.9,44,0,17
2024-06-29,35.3,16.7,25.5,11.5,44.7,0,18.6
2024-06-30,36.3,18.4,27.1,12.8,44.9,0,20.9
2024-07-01,38.9,16.3,27.8,11.5,43.6,0,19.3
2024-07-02,40.5,23.7,31.3,10.4,30.3,0,27.1
2024-07-03,40.6,22.9,31.5,11.4,31.5,0,19.7
2024-07-04,40.7,20.9,29.7,12.9,38.4,0,20
2024-07-05,41.8,18.3,29.4,12.8,39.7,0,15.8
2024-07-06,43,20.2,30.9,14.3,40.6,0,12.6
2024-07-07,38.9,21.4,28.6,14.6,44.9,0,15.6
2024-07-08,37.1,16.8,26.1,13.9,50.8,0,17.6
2024-07-09,34.3,15.9,23.9,14.1,57.6,0,18.1
2024-07-10,40.2,15.9,27.1,14.7,53,0,15.8
2024-07-11,43.4,21.1,31.7,12.9,37.2,0,10.7
2024-07-12,42.2,21.4,30.7,13.6,38.4,0,13
2024-07-13,35.5,19.6,26.1,12.5,44.5,0,23.5
2024-07-14,36.1,17.8,25.2,11.9,46.2,0,21.2
2024-07-15,31.9,16,22.8,11.4,51.4,0,22.3
2024-07-16,30.6,15.8,21.6,10,50,0,27.9
2024-07-17,33.1,13.4,22.1,11.7,56.3,0,20.4
2024-07-18,37.5,15.8,26.4,12.9,48.5,0,15.7
2024-07-19,41,18,28.9,11.1,38.4,0,16.1
2024-07-20,38.4,18.9,27.7,12.9,42.3,0,21.3
2024-07-21,33.4,17.3,24.6,13.5,51.8,0,16.7
2024-07-22,39.7,16.8,27.7,14.1,48.2,0,14.1
2024-07-23,41.8,24.2,31.5,11.7,32.7,0,15.7
2024-07-24,38.7,24.5,30.6,8.1,25.8,0,24.4
2024-07-25,37.6,21.1,28.1,10.3,35.9,0,21.1
2024-07-26,36.2,16,25.8,8.1,36.2,0,30.3
2024-07-27,23.8,13.8,17.7,11.4,68,0,28.4
2024-07-28,29.7,12.9,20,11.9,63.8,0,16.5
2024-07-29,30.8,14,20.9,12.2,61.1,0,18.2
2024-07-30,32.4,15.7,22.6,13.9,62.2,0,18.7
2024-07-31,35.3,15.8,24.5,14.2,57.4,0,16.6
2024-08-01,37.4,17.9,26.6,12.5,46.7,0,12.2
2024-08-02,35.2,18.2,26.8,12.6,45.1,0,25.8
2024-08-03,38.2,22,29.4,10.4,34.1,0,19.1
2024-08-04,36.8,17.7,26.1,11.9,45,0,21
2024-08-05,34,15.1,23.1,12.3,55.1,0,18.4
2024-08-06,37.4,15.2,25.6,10.9,46.6,0,10.2
2024-08-07,37.9,17.8,27,10.1,38.3,0,20.1
2024-08-08,33.7,16.6,24,11.8,49.1,0,16.6
2024-08-09,35.5,15.3,23.5,11.5,51.5,0,18.5
2024-08-10,35.9,14.5,23.8,12,51.8,0,15.9
2024-08-11,31.2,15.9,23,11.9,52.5,0,19.8
2024-08-12,29.6,13.9,21,11.3,58,0,19.2
2024-08-13,31.5,15.1,22.5,10.3,48.3,0,15.3
2024-08-14,33.7,16.6,24.1,12,50,0,22.1
2024-08-15,33.1,16.5,24,12,50.2,0,16.1
2024-08-16,33.5,16.7,23.9,12.3,51.3,0,19.6
2024-08-17,28.3,16.9,22,14.5,63.5,0,25.6
2024-08-18,29.6,15,21.5,11.3,58.2,0,18
2024-08-19,31.5,15.1,22.5,9.4,48.6,0,17.3
2024-08-20,33.6,15.7,23.5,9.6,44.2,0,23.2
2024-08-21,31.1,16.5,22.8,10.3,47.9,0,21.8
2024-08-22,26.6,15.6,20.2,12.6,63.4,0,33.9
2024-08-23,23.5,13.8,18.9,10.3,59.5,0,25.2
2024-08-24,24.9,16.8,19.7,12.7,65.8,0.93,22.7
2024-08-25,30.6,13.2,21.4,9.7,53.8,0,14.6
