datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed
2009-04-04,19.9,5.1,12.5,-3.7,34.8,0,22.9
2009-04-05,24.4,3.7,14.1,0.7,45.6,0,11.4
2009-04-06,27,7.5,16.7,1.4,40.6,0,11.5
2009-04-07,16.4,9.4,12,6.6,70.8,9.767,37.5
2009-04-08,16.5,9.2,12.2,8.1,77.3,3.279,20.3
2009-04-09,13.1,10.6,11.6,8.7,83.1,6.812,20.9
2009-04-10,17.3,9.2,12.3,7.9,76.4,7.825,18.5
2009-04-11,19,4.9,12,6.3,71,0,21.3
2009-04-12,22.3,8,14.6,8.9,72.1,0.053,18.4
2009-04-13,22.3,8.8,15,9.2,70.3,0,21.5
2009-04-14,16.4,6.5,11.3,-3.2,40.2,0,40.1
2009-04-15,18.3,6.3,12,-2.3,39.7,0,32.4
2009-04-16,22.9,3.3,12.8,3.2,58.7,0,22.1
2009-04-17,25.5,7,15.4,6.5,59,0,14.7
2009-04-18,29,8.5,18.5,9.7,62,0,10.8
2009-04-19,31.1,11.4,21.2,10.7,56.4,0,6
2009-04-20,33.4,13,23.2,11.5,53.9,0,8.5
2009-04-21,34,14.7,24.3,12.7,53.8,0,8.9
2009-04-22,33.4,13.3,22.5,11.4,55.7,0,22.2
2009-04-23,21.7,11.3,15.2,7.5,62.4,0,23.9
2009-04-24,19.6,9.4,13.4,3.6,53.9,1.368,27.9
2009-04-25,21.6,5.2,12.9,4.8,62.3,0,25.8
2009-04-26,22.4,7.4,13.8,4.7,58.2,0,15.4
2009-04-27,18,7.7,12.4,5.1,62.6,0,29.3
2009-04-28,17.1,6.2,11.3,2.8,58.7,0,22.4
2009-04-29,18.8,6.2,12.2,3.4,59,0,18.7
2009-04-30,20.5,6.7,13.8,3.9,54.5,0,10.9
2009-05-01,17.1,12.6,14.6,8.8,70,16.937,17.9
2009-05-02,16.6,12,14.4,12.2,86.9,3.132,16.4
2009-05-03,20.1,13.2,15.9,12.4,80.9,2.806,20.4
2009-05-04,21.8,11.7,16.2,10.3,69.8,0,23.4
2009-05-05,23.6,15.3,18.6,13.9,75.6,1.483,25.4
2009-05-06,25.2,12.2,18.5,12.8,71.1,0,20.2
2009-05-07,27.6,12.9,19.1,6.7,54.9,0,25.7
2009-05-08,29.6,11,20.2,4.7,42.6,0,24.1
2009-05-09,30.5,10.4,20.2,7.1,51,0,16.8
2009-05-10,30.9,10.4,20.9,8.4,51.5,0,15.3
2009-05-11,28.8,12.6,20.2,7.8,48.5,0,21.1
2009-05-12,27.1,9.4,18.3,2.6,43.7,0,21.9
2009-05-13,29,11.5,20.1,4.8,41.3,0,22.9
2009-05-14,29.3,11.5,20.3,8.9,51.2,0,15.3
2009-05-15,32.8,12.9,22.7,11.1,54.9,0,17
2009-05-16,36.7,14.1,25.9,11.5,47.7,0,9
2009-05-17,38.4,17.5,27.8,12.3,45.3,0,16
2009-05-18,32.9,15.7,23.7,11.2,47.4,0,20.9
2009-05-19,29.9,11.7,19.5,8.8,54.8,0,24.7
2009-05-20,27.9,11.2,18.8,5.8,47.6,0,15.9
2009-05-21,30.9,9.7,20.1,6.9,49.9,0,18.8
2009-05-22,30.6,10.7,19.4,9,55.5,0,18.4
2009-05-23,23.7,10.5,16,9.2,66.3,0,22.8
2009-05-24,23.1,10.2,15.7,9.1,66.9,0,21.9
2009-05-25,29.3,9.1,18.3,9.3,61.1,0,14.1
2009-05-26,35.1,11.8,22.7,9.6,49.1,0,16.9
2009-05-27,35.1,16,25.1,11.6,46.1,0,17.5
2009-05-28,34.2,14.5,23.4,11.7,50.7,0,15.7
2009-05-29,29.9,13.1,20,11.8,61.8,0,20.3
2009-05-30,26.3,12.1,18.3,11.7,68,0,23.7
2009-05-31,26.5,11.3,17.9,11.4,68.5,0,20.5
2009-06-01,26.4,11.9,18,11.9,70.3,0,20.2
2009-06-02,26.9,12.3,19,11.3,65,0,17.3
2009-06-03,28,14.1,20.6,11.8,59.4,0,19.1
2009-06-04,23.8,12.6,17.3,11.4,70.9,11.146,24.8
2009-06-05,22.8,11.7,17.1,9.9,65.3,0,25.8
2009-06-06,24.6,13.1,18.2,10.1,62.1,0,23.3
2009-06-07,26.9,12.4,19.2,11,62.5,0,24.3
2009-06-08,26.3,12.2,18.4,10.7,64,0,28.1
2009-06-09,23.5,12.8,17.3,11.1,68.9,0,26.6
2009-06-10,23.3,13.8,18.2,11.6,67,0,25.8
2009-06-11,26.3,12.6,18.5,11.6,67.1,0,30.4
2009-06-12,23.4,12.6,18,11.5,67.5,0,20.8
2009-06-13,24.6,13.5,18.5,11.3,64.9,0,22.6
2009-06-14,25.8,12,18.5,10.6,64,0,21.3
2009-06-15,26.6,13.4,19.1,11.5,63.7,0,20.5
2009-06-16,28.4,13.1,20.4,12.6,64.5,0,22
2009-06-17,29.4,14.4,21.1,13.1,63.1,0,17.4
2009-06-18,35.6,14.7,25,13.1,53.8,0,15.5
2009-06-19,33,17.7,24.3,12.4,50.1,0,23.4
2009-06-20,26.3,13.8,19.8,11.1,59,0,27.2
2009-06-21,27.4,11.4,19.1,9.8,58,0,17.1
2009-06-22,31.8,13.8,23.1,8,43.2,0,19.5
2009-06-23,36,14.2,25.6,9,41,0,14.7
2009-06-24,35.4,16.1,24.6,12.2,49.2,0,22.5
2009-06-25,30.9,13.1,20.9,13.1,64.8,0,18.6
2009-06-26,33.8,12.6,22.3,12,59.2,0,14.6
2009-06-27,39.3,15.7,27.4,13.2,49.9,0,9.7
2009-06-28,42.1,19.2,30.8,13.7,41.7,0,12.7
2009-06-29,39.1,18.9,28.2,10.8,39,0,24.6
2009-06-30,34.9,15.1,23.9,11.7,53.5,0,18.2
2009-07-01,34.5,14.8,23.4,13,57.2,0,16.6
2009-07-02,33.5,14.3,22.7,13.4,59.9,0,19
2009-07-03,33.9,14,22.5,13.6,61.2,0,16.1
2009-07-04,29.9,13.6,20.8,14.3,69.6,0,22.7
2009-07-05,26.7,12.5,18.5,12.9,72.2,0,25.6
2009-07-06,30.2,12,19.9,8.8,56,0,19.7
2009-07-07,29,12.4,20,9.3,54.3,0,20.5
2009-07-08,31.2,12.7,22.1,8.6,47.7,0,22.2
2009-07-09,31.2,13.6,21.9,9.8,50.3,0,16.7
2009-07-10,31.4,13.3,21.6,8.8,48.9,0,16.9
2009-07-11,31.2,15.7,22.7,8.8,44.3,0,18.5
2009-07-12,32.5,16.2,23.4,8.3,42.3,0,18.7
2009-07-13,35.6,13.4,25,7.7,39.4,0,23.8
2009-07-14,38.5,17.1,27.9,9.5,36.9,0,13.3
2009-07-15,38.4,20.3,27.9,9.5,35.1,0,21.5
2009-07-16,37.9,16.5,26.3,11.2,43.2,0,12.5
2009-07-17,39.4,16.6,28,9.8,36.4,0,12.7
2009-07-18,39.2,19.4,28.2,10,34.5,0,14.1
2009-07-19,40.5,18.1,28.9,11.8,39.7,0,16.1
2009-07-20,33.3,16.5,24.1,11.5,47.8,0,19.5
2009-07-21,32.5,14,22.1,11.5,54.6,0,18.1
2009-07-22,32.2,14.1,22.2,11.7,54.9,0,17.6
2009-07-23,33,13.2,21.6,11.7,57.6,0,21.7
2009-07-24,28.5,12.6,19.2,11.6,64.7,0,20.7
2009-07-25,33.8,11.7,21.3,11.5,60,0,14.6
2009-07-26,37.5,13.6,25,11.4,49.6,0,15.1
2009-07-27,38.5,15.4,26.1,12,46.7,0,15.7
2009-07-28,32.2,15.2,22.2,12.8,58.2,0,23
2009-07-29,29.4,14.5,20.7,13.5,65.9,0,24
2009-07-30,29.5,14.4,20.7,13.6,66.6,0,22.7
2009-07-31,31.4,13.5,21.3,12.9,62.3,0,16.3
2009-08-01,32.2,14,21.5,12.3,59.3,0,19
2009-08-02,30.2,13.5,20.5,11.4,59.9,0,25.2
2009-08-03,29.3,13.4,20.2,10.7,59.1,0,21.8
2009-08-04,30.8,13.8,21.4,10.6,55.6,0,17.3
2009-08-05,29.1,14.8,21,11.4,57.9,0,30.2
2009-08-06,24.5,15.8,19.4,11.3,61.1,0,24.9
2009-08-07,28.4,13.2,20.6,11.1,58.4,0,13
2009-08-08,33.8,14.3,24.2,11.4,50.1,0,15.2
2009-08-09,36.1,16.3,26,10.3,42.8,0,12.2
2009-08-10,38.2,17.2,27.6,11.2,41.8,0,12.2
2009-08-11,31.8,17.9,23.8,12.5,50.9,0.01,16.3
2009-08-12,37.7,15.3,25.8,11.5,48.1,0,14.3
2009-08-13,34.3,17.3,25.9,11.7,44.1,0,22.4
2009-08-14,30.6,16.5,22.9,8.9,42.9,0,21.7
2009-08-15,34.9,13.5,23.5,9,48.1,0,16
2009-08-16,35.8,15.3,24.6,8.4,40,0,14.4
2009-08-17,34.7,15.3,24.2,10.4,45,0,16.5
2009-08-18,35.3,14,23.4,11.9,53.3,0,15.3
2009-08-19,32.3,14.9,22.2,13,58.9,0,18.9
2009-08-20,29.4,14.2,20.7,12.8,62.9,0,17.9
2009-08-21,37.2,13.5,24.7,13,54.7,0,11.7
2009-08-22,33.1,17.9,24.6,11.3,45.8,0,30.3
2009-08-23,26.8,14,19.3,10.8,60.2,0,22.5
2009-08-24,30.8,11.2,19.4,9.3,59.1,0,16.9
2009-08-25,32.3,11.9,21.3,8.7,52.4,0,14.5
2009-08-26,33.4,13.7,23,8.6,45.7,0,13.1
2009-08-27,36.4,12.9,23.6,8.2,43.9,0,14.4
2009-08-28,36.5,14.1,25.4,9.1,42,0,17.9
2009-08-29,39.2,18,28.4,11.8,40.3,0,17.4
2009-08-30,32.2,17.7,24.1,10,42.9,0,24.9
2009-08-31,28.7,14,20.3,12,61.7,0,22.6
2009-09-01,33.9,15,23.3,11.2,53.2,0,12.1
2009-09-02,37,16.5,26.5,11.3,43.8,0,12.8
2009-09-03,38.2,17.5,27.2,9.1,36.7,0,20.5
2009-09-04,32,16.3,22.4,9.2,46,0,21.2
2009-09-05,30.3,13.2,20.9,11.9,59.4,0,22.1
2009-09-06,28.4,14.1,20.6,10.6,56.2,0,15.9
2009-09-07,30.8,13,21.6,8.9,50.5,0,16.6
2009-09-08,32.2,12.7,21.8,7.9,46.2,0,9.9
2009-09-09,34.2,13.7,23.3,8.5,44,0,11
2009-09-10,36,14.2,24.9,9.8,43.6,0,11.9
2009-09-11,37.7,16.1,27,9.5,37.3,0,14.1
2009-09-12,28.4,16.3,22.4,12,53.2,0,20.7
2009-09-13,23.3,14.2,18.5,12.4,68.9,0,25.2
2009-09-14,25.6,15.2,19.6,13.5,70.7,3.731,18.5
2009-09-15,29.4,13.1,20.8,12.6,64.2,0,13.6
2009-09-16,31.3,15,22.2,13.2,60.3,0,15.1
2009-09-17,33.4,15.3,23.7,14.2,60.2,0,14.8
2009-09-18,36.2,15.8,25.4,13.1,52.7,0,15.4
2009-09-19,32,18.7,24.2,12.5,50.2,0,18
2009-09-20,35.3,14.6,24.4,12.2,52.5,0,13.7
2009-09-21,37,15.5,25.3,9.1,45.1,0,13.7
2009-09-22,38.1,16.1,25.7,7,39.7,0,14.4
2009-09-23,36.7,14.3,24.8,9.9,43.6,0,10.8
2009-09-24,34,14.7,23.4,10.9,49.5,0,11.6
2009-09-25,36.7,12.8,24.2,10,47,0,13.1
2009-09-26,37.6,15.3,25.6,10.8,45.1,0,9.3
2009-09-27,36.6,16.6,26.3,11,42.6,0,9.5
2009-09-28,27.3,15.4,20.7,9.6,50.5,0,25.3
2009-09-29,22.7,13.9,17.3,5.7,48.8,0,17.1
2009-09-30,24.3,9.8,17,0.4,36.7,0,31.3
2009-10-01,26.8,8.9,17.9,0.5,33.9,0,23.7
2009-10-02,28,8.5,18.5,3.3,41.7,0,13
2009-10-03,23.8,10.4,17.4,4.8,45.3,0,19
2009-10-04,19.5,8.1,13.8,1.2,44.5,0,15.2
2009-10-05,21.7,5.7,13.4,2.4,52.9,0,12.8
2009-10-06,25.2,7.4,15.5,2.2,45.6,0,12.3
2009-10-07,27,6.9,16.3,3.1,47.3,0,13.5
2009-10-08,23,10,15.5,8,63.9,0,15.2
2009-10-09,25.7,8.5,16.2,8,62.7,0,12.9
2009-10-10,25.1,9.4,15.9,8.6,65.9,0,13.2
2009-10-11,17.9,9.8,13.2,8.2,73.1,0,23.9
2009-10-12,18.2,10.5,14.9,8.8,67.8,0,14.8
2009-10-13,17.7,13.6,15.6,12.3,82,65.546,51.3
2009-10-14,23.3,16.2,18.5,15.4,83.3,2.69,20
2009-10-15,24.6,17,19.8,16.2,80.6,0.28,17.2
2009-10-16,26.9,13.9,18.9,14.9,79.6,0.007,12.9
2009-10-17,26.7,14.3,20.5,15.9,76.4,0.058,9.1
2009-10-18,21.2,13.5,17.7,13.3,76.6,0,21.9
2009-10-19,16.9,12.1,13.8,11,83.3,4.454,14.8
2009-10-20,22,8.9,14.8,10.1,76,0.118,16.2
2009-10-21,22.1,10.6,15.1,11.6,81.5,0,8.2
2009-10-22,24.1,10,16.3,11.2,75.1,0.058,19.9
2009-10-23,25.3,10.6,17,11.8,74.3,0.051,7.4
2009-10-24,24.8,11.5,17.4,12,73.5,0,20.8
2009-10-25,27.9,13.2,18.9,6.5,47.6,0,23.4
2009-10-26,25.5,10.7,17.6,10.3,64.9,0,17
2009-10-27,18.2,12.5,15.4,-1.9,31,0,44.2
2009-10-28,17.4,7.8,12.5,-2.9,36,0,36.4
2009-10-29,21,5.8,12.8,0.2,44.3,0,19.3
2009-10-30,21.1,6,13.1,4.2,57.8,0,7.8
2009-10-31,22.9,6.5,13.9,7.5,68.4,0,5.6
2009-11-01,25.1,8.1,15,9.9,74.2,0,14.2
2009-11-02,24.4,7.5,14.9,10,75.7,0,4.4
2009-11-03,25.4,8.1,15.3,9.6,72.4,0.06,7.6
2009-11-04,21.5,8.2,14.1,9.6,75.7,0,17.9
2009-11-05,19.9,9.1,14.1,9.4,75.2,0,10.8
2009-11-06,19.2,10.1,14.4,11.2,82.2,0,13.4
2009-11-07,19.4,7.3,12.8,5.6,66.5,0.06,20.3
2009-11-08,18.7,4.2,10.4,3,62.8,0,13.2
2009-11-09,16.7,3.3,9.7,4.6,72.5,0,10.1
2009-11-10,17.2,9.1,12.7,6.8,68.7,0,11.3
2009-11-11,18.1,9.8,13,8.4,74.9,0,7.9
2009-11-12,17.1,5.3,11.8,5.4,67.9,0.539,17.1
2009-11-13,15.1,2.5,8.5,1.5,64.6,0,18
2009-11-14,17.1,4.1,9.4,1.9,62.5,0,22.2
2009-11-15,16.6,1.2,7.9,0.1,61.4,0,7.6
2009-11-16,17.5,2.1,8.5,3.1,72.4,0,6
2009-11-17,18.3,1.9,10,5.1,74.3,2.117,16.2
2009-11-18,15.1,4.9,9.6,4,70.7,0.06,22.7
2009-11-19,14.7,0.3,6.9,2.3,74.6,0,7.2
2009-11-20,12.7,3.8,8.8,5.2,78.7,4.108,22.8
2009-11-21,13.8,1.7,6.9,3.8,82.3,0,20.4
2009-11-22,14.1,6.6,10.2,5.9,75.2,0,17.8
2009-11-23,16.8,2,8.9,3.7,72.4,0,17.4
2009-11-24,17.2,1.7,8.6,5,80.3,0,1.8
2009-11-25,19.7,2.7,9.4,5.5,79.6,0,5.9
2009-11-26,18.4,2.6,9.8,5.7,77.5,0,9.4
2009-11-27,15.7,7.4,11.2,7.6,79.5,0.869,20.8
2009-11-28,18.5,9.7,12.8,-2.2,36.6,0,46.6
2009-11-29,21.1,5.9,12.2,-1.5,41.4,0,28.6
2009-11-30,16.2,2,8,3.5,75,0,9.3
2009-12-01,15.5,1.2,7.1,3.3,79.3,0,1.3
2009-12-02,15.2,0.7,6.9,3.3,79.5,0,7.7
2009-12-03,13,2.3,5.6,3.7,89.1,0,8.4
2009-12-04,13.8,0.3,6.7,3.5,81.9,0,7
2009-12-05,13.3,4.5,7.5,0.4,66.1,0,25.7
2009-12-06,10.5,-1.6,4.8,-2.3,61.3,1.574,24.1
2009-12-07,7,-0.9,3.2,-1,76.2,10.647,16.9
2009-12-08,7.2,-4.2,1,-3.8,71.4,0,10.7
2009-12-09,6.6,-3.1,1.4,-4,68.5,0,9.4
2009-12-10,7.8,-0.6,3.8,-1.7,68.6,0.796,16.5
2009-12-11,6.1,3.8,5.1,3.8,91.5,21.002,13.4
2009-12-12,12.6,5.9,9.5,8.2,91.7,21.142,19
2009-12-13,10.6,8.8,9.6,8.6,93.5,14.463,20.2
2009-12-14,13.1,5.8,9.7,8,89.5,0,7.6
2009-12-15,13.7,6.8,10.5,7.7,83.2,0.008,13.6
2009-12-16,15.5,9,11.7,8.4,81.3,3.495,12.4
2009-12-17,15.1,6.2,9.4,7.5,88.4,0.117,10.8
2009-12-18,10.2,4.9,7.5,6.5,93.8,0.006,7
2009-12-19,10.4,5.2,7.9,6,88,0.051,7.1
2009-12-20,12.4,8,9.4,7.6,88.6,0.365,10.9
2009-12-21,13.5,7.4,10.1,8.4,89.8,0.999,34.3
2009-12-22,12.1,3.6,7.8,0.1,59.5,0,24.7
2009-12-23,12.6,1.9,6.4,-1.3,58.8,0,25.1
2009-12-24,12,-1.1,4.7,0.7,77.6,0,8.2
2009-12-25,13.8,-0.8,5.4,1.7,79.4,0,5.5
2009-12-26,9.7,1.3,5.6,3.2,85.2,0.011,9
2009-12-27,11.1,6.4,8.3,6.6,88.9,5.029,17
2009-12-28,8.9,4.3,6.6,4.9,89.2,0,13.8
2009-12-29,9.7,0.9,5.6,4.1,91,0.44,18.1
2009-12-30,11.4,7.4,9.4,7,85.2,0.933,21.7
2009-12-31,13.3,6.7,10,7,82.6,0,14.2
2010-01-01,13.1,8.9,10.9,8.5,85,2.338,13
2010-01-02,14.1,7,10.8,9.3,90.3,0.054,19.5
2010-01-03,10.7,3.8,8.2,7,92.7,0.054,5.4
2010-01-04,11.8,5.8,9,6.5,84.4,0,10.1
2010-01-05,8.8,4.3,6.8,5.6,92.4,0.025,9.7
2010-01-06,8.8,6.8,7.7,5.5,86,0,9.4
2010-01-07,8.9,6.9,7.8,6.1,89.6,0,8.6
2010-01-08,10.5,4.8,7.8,6.2,89.4,1.3,14.4
2010-01-09,9.8,7,8.3,7.1,92.3,0,8.6
2010-01-10,9.1,7,8,6.9,93.2,0.054,7.7
2010-01-11,9.1,6.8,7.7,6.6,92.5,0,9.7
2010-01-12,16.8,6.9,12.3,9.2,82.1,7.735,16.9
2010-01-13,16.8,8.1,12.9,9.4,80.3,15.726,22.8
2010-01-14,14.8,4.8,9.1,6.4,84.6,0.054,16.2
2010-01-15,12.7,4.8,8.7,6.5,86.1,0,11.2
2010-01-16,10.8,4.8,8,6.8,92.4,0.081,13.8
2010-01-17,11.7,9.1,10.3,8.5,88.9,3.581,28
2010-01-18,13.8,10.1,11.5,8.1,79.5,14.082,39.3
2010-01-19,11.7,7.7,10.1,6.7,79.9,22.963,44.8
2010-01-20,11.7,8.1,9.5,6.3,80.4,24.223,53
2010-01-21,9.1,6,7.9,5.4,84.8,16.858,27.3
2010-01-22,8,4.1,6.5,4.4,86.2,0.764,18.4
2010-01-23,12.8,4.1,7.9,5.2,83.5,3.093,20.5
2010-01-24,10.5,3.7,7.4,4.3,80.8,0.414,11.6
2010-01-25,11.6,7.9,9.4,6.7,83.4,10.206,20.1
2010-01-26,10.8,8.6,9.7,7.6,86.7,1.242,20.8
2010-01-27,12.7,1.2,7.1,5,87.3,0,14.8
2010-01-28,13.1,3.4,8.7,6.3,85.6,0.054,7.9
2010-01-29,13.7,7,10.2,7.9,86.1,0.764,16.9
2010-01-30,15.7,6.9,11.2,7.5,79.2,0,10.5
2010-01-31,14.1,3.1,8.6,5.6,82.6,0.054,7.6
2010-02-01,14.7,7.2,10.4,7.2,81.5,0,17.4
2010-02-02,12.7,6.3,9.3,7.2,87.3,0.737,13
2010-02-03,15.9,6,11,7.7,81.2,0,10.5
2010-02-04,13.9,9.1,11.4,8.4,82.1,10.335,35.5
2010-02-05,16,10.8,13.2,9.7,79.8,4.699,27.6
2010-02-06,12.9,8.1,11.4,8.7,83.4,4.025,23.1
2010-02-07,14.3,7.1,10.4,7.5,83.1,0,15.3
2010-02-08,13.3,6,9.6,6.9,83.7,0.99,15.8
2010-02-09,12.2,6.8,9.8,7.3,84.9,6.211,19.7
2010-02-10,13.8,4.1,8.9,6.1,83.3,0,14.3
2010-02-11,15,8.9,11.4,7.4,76.8,0,17.9
2010-02-12,16.9,10.7,13.1,8.7,75.6,0,16.9
2010-02-13,16.9,6.6,11.6,8.9,84.3,0.3,12.3
2010-02-14,17.7,5.7,10.7,8.4,87,0.027,11.2
2010-02-15,19,7.9,13.4,9.5,78.8,0,10.5
2010-02-16,19.1,8.1,12.9,9.7,81.9,0.054,10.5
2010-02-17,19.8,6.8,12.9,10,83.9,0.05,8.2
2010-02-18,18.9,7.8,12.6,10.3,86.9,0.054,13.8
2010-02-19,14.1,8.1,11.2,8.4,83.4,0,17.7
2010-02-20,13.3,6.4,10,7.1,82.8,0,21.6
2010-02-21,12,6,9.3,6,80.2,0,18
2010-02-22,15.8,4.1,9.5,3.2,68.7,0,22.6
2010-02-23,10.8,7.9,9.2,6.3,82.2,16.209,40.6
2010-02-24,14.1,9.8,11.5,8.7,83.1,0.6,33.5
2010-02-25,14.8,6.9,11,8.4,84.8,0,13.5
2010-02-26,14.8,8.1,12.1,9,81.6,9.568,31.5
2010-02-27,15.5,7.1,10.8,8.2,84.8,6.73,17.7
2010-02-28,16.9,3.1,10.6,6.9,79.8,0.054,9.7
2010-03-01,16.8,6.6,12.1,8.8,80.6,0,15.8
2010-03-02,13.9,9.3,11.7,9,83.7,28.759,18.4
2010-03-03,12.9,7,8.9,6.4,84.8,21.945,19.3
2010-03-04,13.6,3.9,8.2,4.3,78.3,0,11.2
2010-03-05,13.9,3.1,8.6,4.7,77.3,0,14.4
2010-03-06,17.9,8.1,11.8,7,73.5,0,15.3
2010-03-07,18.8,4.1,11.6,7.3,76.2,0.054,21
2010-03-08,14.1,5.5,9.6,4.2,70.4,0,33.6
2010-03-09,12.9,2,7.6,1.8,69.6,0.39,17.3
2010-03-10,13.1,4.1,8.3,3.1,71.3,1.42,20
2010-03-11,15.8,2.2,9.1,2.9,68.2,0,13.3
2010-03-12,11.8,6.4,9.3,6.2,80.7,9.356,28
2010-03-13,13.8,1,8,1.3,66.4,0,29.9
2010-03-14,17,3.8,10.3,0.8,54.6,0,18.6
2010-03-15,20.8,4.1,12.2,6.1,68.7,0,10.8
2010-03-16,22,7.7,14.4,8.7,70.8,0,10.3
2010-03-17,23.3,11,16.3,9.4,66.4,0,10.6
2010-03-18,23.9,6.9,15.4,5.7,58.9,0,37.4
2010-03-19,24.1,7.9,16,3.3,44.7,0,20.6
2010-03-20,20.8,7.9,14.7,8,66.2,0,16.2
2010-03-21,21.8,8.3,14,8.5,71.2,0,14.3
2010-03-22,20.7,6.9,13.4,6.8,68.8,0,23.8
2010-03-23,22.2,9.8,15.5,3.1,45.3,0,23
2010-03-24,20.5,8.1,13.2,6.8,66.6,0.027,34.7
2010-03-25,16.6,8.9,12.1,7,72.3,0.728,20.8
2010-03-26,18.1,3.8,10.6,3.4,64.8,0,12.3
2010-03-27,20.7,6.6,12.8,5,61.5,0,10
2010-03-28,22.7,8.8,14.9,6.7,61.3,0,22.8
2010-03-29,17,10.8,14.2,9.5,73.8,0,30.2
2010-03-30,15.8,8.8,12.6,6.4,67.3,1.772,28.5
2010-03-31,13.9,5.8,9.4,4.1,72.3,4.753,23.8
2010-04-01,15.5,4.4,10,4.8,71.9,0.054,16.9
2010-04-02,11.8,6,8.8,5.6,80.7,2.538,32.4
2010-04-03,14.1,3.3,8.5,3.6,74.2,0,11.2
2010-04-04,12.9,6.6,8.8,5.1,78.8,21.534,27.3
2010-04-05,14.8,5.8,9.8,4.2,69.7,0.504,21.3
2010-04-06,17.7,2.7,10.3,3.6,67,0,27.1
2010-04-07,21,4.4,13.5,6,62.5,0,12.1
2010-04-08,21.8,8.1,14.4,7.1,64.2,0,13.3
2010-04-09,22.9,8.8,15.1,1.1,39.6,0,26.9
2010-04-10,15.1,10.2,12.4,6.5,67.4,0,25
2010-04-11,13.1,8.3,11.1,6.3,72.9,16.11,34.1
2010-04-12,13,9.1,10.5,7.6,82.4,11.023,30.6
2010-04-13,16.9,8.1,12.1,7.3,74.1,0,13.5
2010-04-14,17,6.9,11.6,6.1,71.7,0.027,23.5
2010-04-15,20.5,6,13,6.7,68.5,0,14.8
2010-04-16,21,10,15.2,7.3,61.4,0,18
2010-04-17,22.7,8.3,15.5,9.4,69.8,0,12.1
2010-04-18,25,7.2,16.4,9,66.2,0,11.5
2010-04-19,20.2,10.5,15.3,7.7,61.1,0,24.6
2010-04-20,15.3,8.3,12,7.7,75.9,3.688,30.8
2010-04-21,13.1,6.9,9.6,6.5,81.3,2.181,17.7
2010-04-22,18.1,7.9,12.7,7.5,72.2,0,12.6
2010-04-23,22,7.6,14.9,8.9,69.3,0,13.6
2010-04-24,24.8,10,16.7,9.9,66.4,0,11.6
2010-04-25,27.9,10.2,18.7,7.1,53.5,0,21.6
2010-04-26,24.1,10.5,16.8,7,56,0,23.8
2010-04-27,17.2,10,13.9,8.9,72.6,1.291,33.8
2010-04-28,13.7,7.9,10.7,5.6,71.7,0.711,26.7
2010-04-29,18.9,2.9,11.1,2.5,60.9,0,22.6
2010-04-30,22,8.1,14.6,1.2,43.9,0,34.6
2010-05-01,26,7.4,16.5,6.6,56,0,19.8
2010-05-02,27,11,18.8,2.7,40,0,36.4
2010-05-03,28.9,9.3,19,8.8,54.3,0,24.9
2010-05-04,26.7,9.1,17.6,3.3,47.3,0,32.8
2010-05-05,22.8,7.4,15.5,-1.3,39.8,0,26.7
2010-05-06,24.1,9.8,16.5,-3,27.8,0,32.8
2010-05-07,25.8,5,15.6,1.6,43.6,0,20.1
2010-05-08,23.1,9.1,15.5,6.2,56.2,0,24.9
2010-05-09,17.9,8.8,13.3,7.8,70.8,0.198,21
2010-05-10,14.1,7,11.3,7.1,75.8,2.362,32.8
2010-05-11,22,3.6,12.8,4.1,61.7,0,27.7
2010-05-12,26.9,8.1,17.4,6.9,56.1,0,15.6
2010-05-13,28.3,9.8,18.5,8.3,57.9,0,13.9
2010-05-14,27.8,11,18.3,10,61.4,0,16.6
2010-05-15,29.1,10,18.6,9.4,60.7,0,16.2
2010-05-16,25.1,10.9,15.9,8.6,63.9,0,23
2010-05-17,18.5,11,14.3,8.8,70.1,0,21.5
2010-05-18,22.9,11.8,17.1,10,65.6,0,20.6
2010-05-19,18.9,11.2,15.3,8.8,66.1,0.054,22.4
2010-05-20,23.8,7.2,16.1,4.5,54.8,0,25.6
2010-05-21,19.6,8.1,13.7,4.1,55,0.027,25.8
2010-05-22,17.9,5.1,11.2,1.4,54.2,0.265,26.4
2010-05-23,23.1,7,14.7,1.8,48.5,0,28
2010-05-24,18.9,10.1,14.1,5.7,57.8,0,22.8
2010-05-25,18.8,9.1,13.4,9.4,77.9,2.02,25.9
2010-05-26,20.8,11.8,15.7,8.3,65.5,1.848,21.6
2010-05-27,17.7,9.3,13.5,7.5,68.4,3.414,24.4
2010-05-28,20.8,6.7,14.1,6.2,62.9,0,15.1
2010-05-29,28.1,11.2,19.6,6.3,49,0.027,24.4
2010-05-30,30.8,9.4,20.6,7.8,49.9,0,14.5
2010-05-31,26.9,15.2,20.3,11.5,59.2,0,22.8
2010-06-01,26,14.1,18.8,11.8,65.9,0,17.6
2010-06-02,28.9,13.3,20.2,12.6,63.9,0,25.3
2010-06-03,28.9,15.8,21.3,13.2,62.7,0,25.6
2010-06-04,26.9,17.9,21.5,15,67.9,0,19.5
2010-06-05,32.5,16,23.4,14.3,62,0,17.7
2010-06-06,33,16.8,23.2,14.5,61.5,0,22.9
2010-06-07,30.8,14.3,21.4,13.1,62.8,0,19.8
2010-06-08,28.1,13.9,19.8,11,59.1,0,23.8
