Date,"Flu","Sinusitis","Fatigue","Feeling cold","Bronchitis","Pneumonia","Headache","Congestion","Chest pain","Soar throat"
2020-10-13,80,1424,588,0,1515,5556,779,70,979,0
2020-10-14,104,1457,571,0,1409,5474,777,87,928,0
2020-10-15,87,1364,532,0,1559,5699,787,72,962,0
2020-10-16,77,1291,558,0,1474,5286,688,64,768,0
2020-10-17,85,1244,467,0,1170,5152,685,56,806,1
2020-10-18,93,1329,482,0,1296,5174,706,60,788,0
2020-10-19,102,1563,615,1,1516,5953,741,60,932,0
2020-10-20,84,1518,657,0,1466,5790,771,68,934,0
2020-10-21,114,1459,621,0,1656,5952,809,67,896,1
2020-10-22,85,1427,562,0,1584,5573,768,68,870,0
2020-10-23,83,1299,483,0,1350,5309,754,48,837,0
2020-10-24,71,1188,427,0,1160,5202,640,33,789,0
2020-10-25,76,1294,406,0,1265,5270,638,55,733,0
2020-10-26,107,1636,551,0,1590,5719,834,64,868,0
2020-10-27,108,1522,520,1,1515,6086,800,65,882,0
2020-10-28,94,1421,529,0,1590,6322,771,84,840,0
2020-10-29,97,1464,519,0,1481,5708,717,62,883,4
2020-10-30,84,1331,477,0,1483,5525,705,69,838,0
2020-10-31,61,1258,365,0,1276,5132,554,71,770,0
2020-11-01,89,1271,431,0,1176,5238,647,65,741,0
2020-11-02,81,1471,552,0,1470,6087,741,59,941,0
2020-11-03,84,1452,574,2,1390,5812,705,76,903,0
2020-11-04,68,1385,547,0,1425,5558,751,42,791,1
2020-11-05,78,1491,559,0,1522,6184,755,70,790,0
2020-11-06,77,1231,544,0,1443,5844,694,75,832,0
2020-11-07,52,1236,456,0,1364,5709,668,39,734,1
2020-11-08,77,1361,458,0,1395,5735,809,34,731,0
2020-11-09,88,1567,542,0,1606,6492,836,69,867,2
2020-11-10,83,1544,565,0,1553,7353,795,63,991,2
2020-11-11,79,1668,544,0,1705,8120,794,77,881,0
2020-11-12,83,1593,577,0,1704,7627,702,80,843,1
2020-11-13,90,1608,497,0,1518,6492,690,55,817,0
2020-11-14,70,1296,491,0,1399,6261,664,44,747,0
2020-11-15,80,1368,501,0,1424,6626,723,46,737,0
2020-11-16,112,1557,512,1,1790,7027,787,59,946,1
2020-11-17,93,1661,591,0,1981,7082,942,66,894,1
2020-11-18,96,1525,593,0,1856,7036,887,69,901,0
2020-11-19,98,1549,594,0,1915,6848,817,62,922,0
2020-11-20,93,1551,625,0,1844,6566,800,58,947,0
2020-11-21,88,1429,495,0,1562,6352,734,63,851,0
2020-11-22,101,1584,526,0,1625,7241,733,57,815,0
2020-11-23,110,1609,576,0,1794,7147,794,59,933,0
2020-11-24,82,1570,577,0,1769,7109,777,62,917,0
2020-11-25,90,1544,550,0,1850,6669,790,82,941,0
2020-11-26,89,1432,498,0,1646,6745,763,73,891,0
2020-11-27,86,1392,488,1,1434,6346,742,62,769,0
2020-11-28,78,1434,430,1,1465,6552,702,53,767,0
2020-11-29,77,1415,475,0,1421,6696,728,45,848,2
2020-11-30,93,1686,519,2,1769,7240,740,73,923,1
2020-12-01,84,1669,530,1,1631,6892,764,44,831,0
2020-12-02,92,1565,502,0,1673,6704,806,35,862,1
2020-12-03,88,1630,539,0,1646,6912,814,43,865,1
2020-12-04,83,1477,509,0,1646,6752,791,48,824,0
2020-12-05,84,1476,423,0,1378,6354,621,45,833,0
2020-12-06,86,1529,444,0,1385,6354,721,56,830,1
2020-12-07,90,1704,647,0,1784,7176,836,79,1019,1
2020-12-08,96,1718,512,0,1544,6722,839,68,942,0
2020-12-09,72,1675,547,0,1605,6743,796,89,826,0
2020-12-10,86,1611,555,0,1596,6785,785,84,829,0
2020-12-11,88,1579,459,0,1400,6492,699,63,829,0
2020-12-12,61,1422,445,0,1303,6303,605,31,751,0
2020-12-13,58,1404,399,0,1242,6456,678,35,811,0
2020-12-14,88,1600,675,0,1673,6951,739,52,964,1
2020-12-15,83,1605,573,0,1528,6873,771,58,875,0
2020-12-16,97,1473,550,0,1566,6694,710,59,825,0
2020-12-17,81,1422,484,0,1499,6498,777,54,864,0
2020-12-18,99,1481,501,1,1433,6308,856,65,823,0
2020-12-19,78,1345,418,0,1355,5902,668,45,706,1
2020-12-20,70,1367,381,1,1282,6725,602,37,758,0
2020-12-21,120,1489,488,0,1510,7508,744,47,817,0
2020-12-22,83,1566,486,0,1366,6784,827,74,943,0
2020-12-23,74,1488,564,0,1295,6178,716,64,861,0
2020-12-24,59,1323,396,0,1327,5718,702,48,723,0
2020-12-25,53,1105,350,0,1178,5366,706,54,711,1
2020-12-26,57,1549,453,0,1355,5897,650,50,738,0
2020-12-27,72,1647,392,0,1460,6731,681,45,788,0
2020-12-28,82,1728,586,0,1618,6871,783,65,985,0
2020-12-29,89,1694,532,0,1571,6970,699,51,903,0
2020-12-30,85,1661,434,0,1569,7165,703,45,924,0
2020-12-31,77,1454,332,0,1364,6440,577,37,868,0
2021-01-01,66,1354,411,0,1312,6203,593,29,787,0
2021-01-02,76,1681,386,0,1504,6803,659,45,969,0
2021-01-03,92,1690,486,0,1500,7120,693,50,990,0
2021-01-04,88,1854,494,0,1599,7443,817,35,1053,0
2021-01-05,87,1693,524,0,1634,7299,965,61,977,0
2021-01-06,105,1795,537,1,1616,7020,773,49,918,0
2021-01-07,91,1731,478,0,1559,7088,720,73,881,0
2021-01-08,72,1653,503,0,1503,7187,690,49,794,0
2021-01-09,94,1599,413,0,1402,6831,676,62,827,0
2021-01-10,78,1533,457,0,1408,6884,734,50,843,0
2021-01-11,90,1778,544,0,1559,7074,790,60,985,0
2021-01-12,81,1759,553,0,1714,6936,814,81,911,0
2021-01-13,75,1728,539,0,1517,7088,691,261,830,0
2021-01-14,94,1655,491,0,1613,6736,662,268,802,0
2021-01-15,89,1574,416,0,1496,6395,555,49,841,0
2021-01-16,59,1422,358,0,1298,6310,519,49,733,1
2021-01-17,62,1491,364,0,1270,6525,495,35,762,0
2021-01-18,81,1666,472,0,1662,6870,601,52,857,0
2021-01-19,85,1667,473,0,1522,6370,616,62,725,1
2021-01-20,75,1604,449,0,1614,6510,636,64,758,0
2021-01-21,81,1671,470,0,1550,6587,572,50,745,1
2021-01-22,67,1606,433,1,1490,6605,582,45,758,0
2021-01-23,60,1513,390,0,1247,6444,487,38,784,1
2021-01-24,63,1581,404,0,1265,6632,582,55,753,0
2021-01-25,88,1641,528,0,1544,6415,574,70,818,0
2021-01-26,78,1638,457,0,1450,6331,550,55,783,0
2021-01-27,74,1573,498,0,1478,6331,592,82,713,2
2021-01-28,56,1625,499,0,1614,6185,587,72,768,0
2021-01-29,59,1532,447,1,1856,6019,538,54,718,0
2021-01-30,65,1358,408,0,1572,6030,511,57,664,0
2021-01-31,62,1276,380,0,1408,6656,557,57,714,0
2021-02-01,78,1656,435,0,1496,6946,636,58,836,0
2021-02-02,69,1610,492,0,1624,10172,621,59,791,0
2021-02-03,74,1308,534,1,1556,8214,558,79,776,0
2021-02-04,69,1372,507,0,1602,6827,682,70,787,0
2021-02-05,67,1407,449,0,1524,5981,619,57,672,0
2021-02-06,35,1450,436,0,1342,5783,565,58,665,0
2021-02-07,54,1488,380,0,1219,6076,507,67,701,1
2021-02-08,67,1634,456,0,1365,6000,601,65,831,0
2021-02-09,74,1631,468,0,1496,6449,600,63,719,0
2021-02-10,58,1693,491,0,1528,5894,526,45,799,0
2021-02-11,54,1742,481,0,1499,5701,574,45,691,0
2021-02-12,57,1568,419,0,1252,5354,509,56,679,0
2021-02-13,51,1465,416,0,1299,5833,526,53,610,0
2021-02-14,58,1540,375,0,1162,5664,517,55,769,1
2021-02-15,78,1789,500,0,1394,5469,553,59,747,0
2021-02-16,63,1650,534,1,1480,5881,594,66,753,1
2021-02-17,61,1618,572,0,1503,5663,619,51,701,0
2021-02-18,63,1597,509,1,1449,5526,524,62,745,0
2021-02-19,60,1591,451,0,1393,5893,550,95,705,0
