Date,"Acute exacerbation of chronic obstructive pulmonary disease","Paracetamol","1580 influenza pandemic","Spanish flu","2017–2018 United States flu season","2007 Bernard Matthews H5N1 outbreak","2006 H5N1 outbreak in India","2008 H5N1 outbreak in West Bengal","Antigen","1977 Russian flu"
2021-11-15,68,4918,0,7471,63,7,4,1,1151,239
2021-11-16,87,4987,0,7171,76,10,4,0,1291,259
2021-11-17,94,5037,0,7660,74,10,1,11,1186,251
2021-11-18,90,5002,0,8191,83,8,5,1,1178,251
2021-11-19,81,4704,0,7949,103,7,4,1,1111,272
2021-11-20,77,4853,0,6857,67,5,5,6,894,236
2021-11-21,101,5126,0,7990,118,4,3,4,953,238
2021-11-22,109,5464,0,8516,79,10,3,4,1189,241
2021-11-23,91,5215,0,8292,77,6,1,3,1261,244
2021-11-24,76,4774,0,7698,89,9,9,3,1305,228
2021-11-25,84,4812,0,8268,72,9,5,0,1156,261
2021-11-26,63,4787,0,15033,69,3,2,6,1180,337
2021-11-27,41,4437,0,17466,79,1,4,2,1258,409
2021-11-28,68,4664,0,18075,91,2,3,2,1192,400
2021-11-29,83,5198,0,18456,84,8,8,1,1471,470
2021-11-30,74,5461,0,16150,88,8,3,7,1578,437
2021-12-01,72,5316,0,14265,79,2,2,4,1501,350
2021-12-02,90,4738,0,13898,99,5,5,4,1497,381
2021-12-03,73,4572,0,12404,102,11,3,3,1334,360
2021-12-04,63,4170,0,11107,76,6,7,1,1159,525
2021-12-05,52,4333,0,12574,87,7,4,3,1120,1258
2021-12-06,71,4677,0,12596,95,4,4,2,1359,811
2021-12-07,89,4666,0,11606,96,3,2,3,1502,464
2021-12-08,69,4658,0,11749,99,10,4,8,1441,463
2021-12-09,79,4621,0,11220,133,3,9,3,1402,490
2021-12-10,68,4288,0,10186,95,6,5,1,1309,410
2021-12-11,54,3867,0,9927,78,4,9,4,1090,330
2021-12-12,69,4226,0,10795,86,1,1,0,1247,424
2021-12-13,77,4719,0,12152,112,12,1,7,1333,412
2021-12-14,67,4965,0,13252,119,10,1,2,1391,425
2021-12-15,72,4830,0,16212,196,6,3,7,1424,466
2021-12-16,74,4681,0,16944,166,9,7,3,1597,439
2021-12-17,87,4397,0,16457,195,5,2,4,1449,442
2021-12-18,54,4155,0,18261,202,2,5,2,1414,403
2021-12-19,57,4385,0,18922,200,1,2,0,1471,489
2021-12-20,77,4459,0,19371,257,9,4,3,1617,596
2021-12-21,40,4717,0,21805,272,6,4,3,1876,651
2021-12-22,94,4612,0,20653,289,7,4,2,2141,620
2021-12-23,58,4626,0,21420,280,11,7,7,2313,541
2021-12-24,37,4417,0,20125,225,7,3,4,1963,512
2021-12-25,51,3970,0,18114,179,7,0,3,1558,458
2021-12-26,67,4454,0,17722,162,13,6,1,1847,520
2021-12-27,82,5017,0,18428,209,7,1,3,2003,534
2021-12-28,88,5391,0,19878,290,6,10,5,2262,612
2021-12-29,69,5485,0,21348,333,6,11,7,2830,618
2021-12-30,60,5346,0,21837,358,3,4,4,2751,644
2021-12-31,73,4783,0,23505,308,3,4,5,2222,570
2022-01-01,51,4886,0,25931,236,5,4,3,1864,717
2022-01-02,94,5255,0,20953,217,1,6,5,2316,617
2022-01-03,77,5788,0,21484,274,3,5,3,2610,608
2022-01-04,103,6880,0,24654,387,7,2,5,2906,828
2022-01-05,83,7042,0,23630,417,6,6,2,2963,656
2022-01-06,85,6776,0,21828,404,24,4,1,2833,633
2022-01-07,71,6567,0,21611,458,14,10,8,2781,600
2022-01-08,60,6470,0,21296,470,14,4,5,2305,615
2022-01-09,69,6799,0,21243,365,7,2,1,2406,691
2022-01-10,90,6629,0,18886,360,7,6,6,2489,630
2022-01-11,96,6962,0,18264,344,10,9,5,2522,637
2022-01-12,53,6759,0,18126,341,3,6,4,2409,642
2022-01-13,63,6335,0,17114,372,6,5,1,2544,733
2022-01-14,62,5823,0,15391,252,5,4,4,2237,545
2022-01-15,73,6042,0,14691,244,10,4,4,1771,601
2022-01-16,68,6583,0,14289,193,5,2,5,1870,547
2022-01-17,53,7248,0,13163,217,9,1,4,1960,474
2022-01-18,63,7840,0,13610,201,7,2,6,2133,545
2022-01-19,68,7517,0,13605,231,9,4,2,2222,502
2022-01-20,72,6807,0,14043,257,2,1,8,2188,421
2022-01-21,66,6775,0,12492,303,3,4,2,1965,428
2022-01-22,64,6417,0,12074,187,2,3,2,1695,455
2022-01-23,63,6709,0,12182,191,2,6,2,1665,451
2022-01-24,80,6733,0,11909,187,6,3,2,1932,424
2022-01-25,87,6355,0,11587,196,4,2,2,1832,427
2022-01-26,65,5688,0,11915,238,4,0,0,1822,403
2022-01-27,82,6604,0,11543,223,10,10,7,1879,414
2022-01-28,68,5520,0,10831,199,5,5,3,1611,414
2022-01-29,74,5187,0,10114,157,5,4,1,1570,466
2022-01-30,72,5207,0,9806,154,6,2,3,1613,431
2022-01-31,73,5298,0,9833,177,8,3,4,1740,410
2022-02-01,77,5458,0,9968,167,3,2,1,1706,375
2022-02-02,90,5514,0,9209,166,2,3,0,1820,382
2022-02-03,68,5094,0,8680,175,4,2,3,1628,422
2022-02-04,75,4901,0,8512,154,1,6,4,1661,355
2022-02-05,72,4723,0,9152,219,8,2,2,1325,326
2022-02-06,56,4833,0,10857,161,4,1,4,1322,421
2022-02-07,57,5221,0,13116,178,5,3,0,1539,433
2022-02-08,56,7873,0,9269,166,10,2,6,1593,384
2022-02-09,84,5604,0,8446,179,4,4,1,1647,322
2022-02-10,93,5395,0,8538,171,5,3,4,1494,332
2022-02-11,93,5064,0,7488,146,8,3,2,1299,290
2022-02-12,70,4554,0,7051,153,2,2,1,1058,272
2022-02-13,63,4498,0,6950,110,6,2,5,1145,312
2022-02-14,73,4658,0,6521,103,4,1,2,1265,383
2022-02-15,81,5002,0,6601,77,3,7,1,1405,471
2022-02-16,85,4932,0,6897,130,7,10,0,1419,364
2022-02-17,68,4821,0,6722,118,4,4,2,1521,379
2022-02-18,71,4456,0,6586,118,1,10,4,1160,303
2022-02-19,53,4353,0,5696,64,3,12,8,995,273
2022-02-20,62,4365,0,6523,57,5,6,7,938,276
2022-02-21,88,4810,0,6529,76,2,11,3,1246,279
2022-02-22,76,4857,0,6630,32,6,8,4,1376,258
2022-02-23,54,4963,0,5929,34,7,7,3,1345,230
2022-02-24,75,4673,0,9257,39,3,2,1,1109,226
2022-02-25,47,4218,0,6793,31,3,2,2,994,201
2022-02-26,56,4233,0,5271,26,16,15,12,740,236
2022-02-27,60,4071,0,5895,28,5,1,4,807,235
2022-02-28,53,4453,0,5487,19,7,9,0,990,211
2022-03-01,58,4497,0,5271,36,25,26,23,954,172
2022-03-02,71,4790,0,5093,31,4,3,3,1106,211
2022-03-03,94,4900,0,5120,33,4,3,2,1095,196
2022-03-04,60,4895,0,5183,34,8,4,6,954,211
2022-03-05,55,4404,0,4678,20,7,4,3,745,172
2022-03-06,77,4491,0,6803,29,3,2,2,782,230
2022-03-07,74,4912,0,7642,41,5,4,4,1035,267
2022-03-08,74,4880,0,5578,41,4,3,5,1125,198
2022-03-09,69,4886,0,5099,26,10,5,4,1094,191
2022-03-10,57,7398,0,5039,36,2,1,3,1120,225
2022-03-11,74,4478,0,7661,35,10,4,4,996,239
2022-03-12,52,4231,0,4867,33,8,6,3,876,212
2022-03-13,52,4348,0,4896,26,4,4,5,936,226
2022-03-14,85,4754,0,5060,31,6,5,4,1108,238
2022-03-15,87,4831,0,4868,25,7,2,2,1063,209
2022-03-16,71,4612,0,4958,35,6,2,12,1002,192
2022-03-17,77,4455,0,4679,27,1,5,0,881,181
2022-03-18,57,4152,0,4571,21,3,4,1,838,183
2022-03-19,50,3928,0,4212,19,10,0,3,719,151
2022-03-20,72,4229,0,3987,75,4,5,0,868,159
2022-03-21,77,4777,0,4471,40,4,0,4,915,210
2022-03-22,68,4810,0,4487,36,2,1,2,1022,217
2022-03-23,48,4780,0,4321,50,3,4,1,1058,186
2022-03-24,67,4881,0,4274,40,3,2,4,1060,155
2022-03-25,68,4295,0,3913,24,9,5,8,917,167
2022-03-26,65,4013,0,3244,31,5,6,1,726,156
2022-03-27,51,4218,0,3745,19,5,0,3,769,197
2022-03-28,69,4689,0,3702,23,5,3,3,1038,148
2022-03-29,76,4672,0,3867,32,3,1,3,1129,172
2022-03-30,68,4690,0,3881,33,5,1,1,1011,159
2022-03-31,57,4473,0,3968,30,6,3,2,969,140
2022-04-01,57,3970,0,3560,21,2,2,2,762,148
2022-04-02,59,3890,0,3173,33,4,6,2,803,112
2022-04-03,65,4000,0,3642,45,6,3,7,832,133
2022-04-04,82,4764,0,3837,49,8,4,3,969,152
2022-04-05,85,4591,0,4068,29,1,1,4,945,170
2022-04-06,93,4559,0,4106,38,1,2,3,989,156
2022-04-07,63,4411,0,3830,43,7,2,3,1021,171
2022-04-08,67,4293,0,3646,37,0,2,4,915,137
2022-04-09,66,3743,0,3384,43,2,1,3,776,146
2022-04-10,77,4080,0,3654,28,2,0,2,788,142
2022-04-11,72,4377,0,3986,30,2,3,3,915,147
2022-04-12,99,4360,0,3649,34,7,3,5,988,141
2022-04-13,86,4122,0,3685,33,0,1,1,840,163
2022-04-14,92,3839,0,3524,39,5,1,1,803,137
2022-04-15,67,3800,0,3222,26,4,1,3,748,116
2022-04-16,69,3860,0,3259,16,4,4,1,744,160
2022-04-17,52,3801,0,3615,34,2,4,1,762,153
2022-04-18,78,4463,0,3871,34,3,2,4,870,173
2022-04-19,104,4477,0,4438,56,3,3,4,893,177
2022-04-20,82,4533,0,3954,35,3,4,5,883,151
2022-04-21,83,4462,0,3614,37,2,0,3,928,166
2022-04-22,58,4041,0,3342,46,2,0,2,858,152
2022-04-23,71,3980,0,3004,24,5,7,5,701,157
2022-04-24,62,4286,0,3414,25,4,1,3,741,191
2022-04-25,81,4620,0,3900,44,5,1,7,943,174
2022-04-26,74,4519,0,3541,42,1,1,2,927,143
2022-04-27,80,4406,0,3888,26,4,5,4,993,199
2022-04-28,83,4274,0,3738,39,10,2,6,869,194
2022-04-29,77,3882,0,3383,36,4,5,9,785,187
2022-04-30,56,3644,0,2850,13,3,5,5,587,122
2022-05-01,54,3911,0,3129,16,6,2,3,614,112
2022-05-02,53,4241,0,3716,14,4,1,4,734,132
2022-05-03,73,4011,0,3220,11,5,2,2,773,137
2022-05-04,59,4309,0,3468,14,6,1,2,819,132
2022-05-05,79,4353,0,6768,14,1,1,2,878,201
2022-05-06,66,4034,0,4587,13,7,3,4,780,144
2022-05-07,55,3775,0,3388,16,6,0,0,699,155
2022-05-08,55,3832,0,3385,14,3,3,3,674,137
2022-05-09,72,4366,0,4232,20,3,1,4,897,131
2022-05-10,63,4333,0,3537,23,6,1,4,960,151
2022-05-11,68,4497,0,3545,8,3,2,4,915,143
2022-05-12,52,4824,0,4103,36,6,3,2,861,156
2022-05-13,80,4523,0,3773,24,5,4,5,797,141
2022-05-14,44,3912,0,3314,13,3,1,2,675,146
2022-05-15,48,3962,0,3277,27,2,2,3,742,140
2022-05-16,71,4452,0,3517,24,6,3,2,955,128
2022-05-17,64,4422,0,3477,55,5,3,2,888,160
2022-05-18,75,4493,0,3525,26,0,3,4,866,155
2022-05-19,68,4321,0,3760,25,7,1,2,878,212
2022-05-20,48,4004,0,3386,19,2,4,4,866,250
2022-05-21,55,3867,0,2984,12,9,3,7,662,203
2022-05-22,56,3975,0,3161,19,7,1,2,656,199
2022-05-23,66,4236,0,3467,30,7,3,0,915,224
2022-05-24,71,4242,0,3327,13,6,2,3,872,179
2022-05-25,58,4100,0,2907,21,3,3,1,804,145
2022-05-26,48,4135,0,2782,29,7,4,7,859,123
2022-05-27,45,4366,0,2546,15,5,3,6,708,110
2022-05-28,45,4211,0,2582,12,2,0,0,628,142
2022-05-29,66,4539,0,2716,12,1,2,4,706,155
2022-05-30,75,4567,0,2982,8,6,3,6,796,167
2022-05-31,60,4758,0,2913,13,10,5,4,810,139
2022-06-01,68,4493,0,2783,8,4,2,1,814,143
2022-06-02,68,4252,0,2578,14,2,0,1,764,144
2022-06-03,59,3862,0,2580,14,4,0,0,717,139
2022-06-04,76,3832,0,2292,17,6,1,2,565,132
2022-06-05,47,3979,0,2684,15,3,2,2,700,148
2022-06-06,62,4281,0,2671,23,2,0,1,814,163
2022-06-07,91,4333,0,2933,16,7,2,3,776,138
2022-06-08,79,4337,0,2541,16,5,3,4,828,128
2022-06-09,88,4147,0,2553,12,4,2,9,809,122
2022-06-10,87,4337,0,2619,23,10,5,2,777,145
2022-06-11,50,4653,0,2383,6,2,2,2,598,122
2022-06-12,64,4240,0,2512,16,1,3,1,641,119
2022-06-13,103,4406,0,2635,18,4,2,2,698,127
2022-06-14,75,4502,0,2652,15,7,0,1,813,141
2022-06-15,79,4392,0,2710,18,4,0,1,756,122
2022-06-16,56,4272,0,2974,20,5,1,6,713,142
2022-06-17,74,3935,0,2476,17,1,3,2,748,106
2022-06-18,68,3789,0,2376,14,1,0,1,621,119
2022-06-19,63,3958,0,3040,24,4,2,4,575,111
2022-06-20,85,4405,0,2686,23,1,1,3,749,98
2022-06-21,102,4548,0,2592,18,5,1,0,777,113
2022-06-22,83,4327,0,2583,19,3,2,1,725,129
2022-06-23,84,4291,0,2364,17,5,0,0,682,136
2022-06-24,50,3982,0,2249,28,4,1,2,658,102
2022-06-25,63,3818,0,2078,22,5,1,1,604,147
2022-06-26,43,3963,0,2261,17,2,1,2,621,132
2022-06-27,70,4208,0,2538,20,4,1,5,603,122
2022-06-28,80,4616,0,2426,12,6,0,0,611,126
2022-06-29,80,4443,0,2182,25,2,1,2,660,129
2022-06-30,72,4228,0,2225,22,1,1,7,617,123
2022-07-01,87,4156,0,2624,13,3,4,3,570,126
2022-07-02,58,4214,0,2179,31,2,1,4,550,104
2022-07-03,52,4599,0,2552,18,2,1,15,493,121
2022-07-04,61,4584,0,2622,37,4,2,5,620,117
2022-07-05,78,4557,0,2555,42,3,1,0,622,109
2022-07-06,71,4585,0,2432,31,2,2,5,663,97
2022-07-07,69,4275,0,2524,28,2,1,5,657,91
2022-07-08,65,3896,0,2476,30,1,1,7,581,107
2022-07-09,49,3931,0,2386,21,2,0,6,519,120
2022-07-10,48,4235,0,2555,27,10,5,0,533,101
2022-07-11,72,5232,0,2697,36,1,1,5,619,130
2022-07-12,90,4565,0,2623,39,0,1,3,712,108
2022-07-13,70,4740,0,2759,27,5,1,3,709,102
2022-07-14,65,4584,0,2761,35,5,9,3,743,126
2022-07-15,45,4425,0,2608,18,3,3,7,659,103
2022-07-16,62,4182,0,2789,20,3,2,4,578,133
2022-07-17,71,4607,0,2783,35,7,0,2,598,119
2022-07-18,80,4763,0,2820,34,4,4,3,758,141
2022-07-19,131,4626,0,2528,24,2,6,4,740,151
2022-07-20,77,4726,0,2458,37,3,3,5,763,139
2022-07-21,74,4575,0,2649,37,2,7,0,698,118
2022-07-22,75,4470,0,2534,30,7,0,3,686,119
2022-07-23,64,4389,0,2648,38,2,3,3,549,166
2022-07-24,59,4495,0,2755,25,4,2,8,574,152
2022-07-25,61,4627,0,2595,27,15,6,5,692,140
2022-07-26,60,4635,0,2501,24,1,3,2,726,151
2022-07-27,79,4584,0,2432,55,6,4,2,719,161
2022-07-28,39,4642,0,2491,36,7,1,5,664,151
2022-07-29,72,4521,0,2365,25,31,6,1,684,154
2022-07-30,56,4017,0,2207,26,3,1,2,610,188
2022-07-31,43,4231,0,2405,44,1,1,2,618,136
2022-08-01,65,4466,0,2391,26,5,0,16,751,127
2022-08-02,78,4365,0,2458,30,2,0,12,690,134
2022-08-03,62,4361,0,2171,34,3,3,4,684,150
2022-08-04,95,4510,0,2478,43,4,2,7,658,144
2022-08-05,61,4490,0,2416,23,2,5,4,611,120
2022-08-06,40,4398,0,2494,14,2,0,2,500,98
2022-08-07,54,4683,0,2500,21,5,1,2,507,113
2022-08-08,71,4660,0,2303,16,3,2,3,541,125
2022-08-09,55,4664,0,2241,14,0,1,3,615,104
2022-08-10,69,4649,0,2290,17,5,1,2,608,111
2022-08-11,61,4693,0,2232,25,5,9,12,554,161
2022-08-12,59,4103,0,2199,28,1,5,5,589,132
2022-08-13,53,4403,0,2043,23,1,3,2,515,126
2022-08-14,74,4280,0,2066,31,2,5,3,480,107
2022-08-15,69,4495,0,2233,24,7,2,4,613,114
2022-08-16,100,4395,0,2317,41,1,4,3,660,121
2022-08-17,98,4298,0,2216,18,3,2,2,609,108
2022-08-18,64,4647,0,2196,29,3,1,2,608,124
2022-08-19,106,4840,0,2061,27,7,3,3,557,98
2022-08-20,68,4433,0,2097,16,5,2,3,481,114
2022-08-21,52,4459,0,2175,30,3,4,4,578,124
2022-08-22,67,4572,0,2081,18,6,4,7,617,98
2022-08-23,84,4398,0,2335,35,4,4,4,661,110
2022-08-24,85,4471,0,2250,32,4,3,1,660,118
2022-08-25,64,4294,0,2164,13,7,4,7,714,119
2022-08-26,51,4298,0,2081,17,5,5,4,657,122
2022-08-27,46,4110,0,2027,28,1,2,6,533,90
2022-08-28,71,4154,0,2261,15,4,4,4,498,123
2022-08-29,91,4318,0,2327,17,3,1,1,583,119
2022-08-30,69,4359,0,2178,35,2,4,1,629,113
2022-08-31,65,4086,0,2254,18,7,3,6,634,113
2022-09-01,73,4210,0,2082,19,4,2,1,679,93
2022-09-02,81,3855,0,2030,23,4,4,3,650,112
2022-09-03,67,3936,0,1811,21,6,3,0,490,85
2022-09-04,46,4091,0,2046,19,5,6,1,516,128
2022-09-05,85,4557,0,2166,11,0,6,4,679,121
2022-09-06,55,4817,0,2333,17,4,7,2,775,148
2022-09-07,77,4406,0,2520,20,3,1,0,750,113
2022-09-08,60,4207,0,2719,28,2,2,5,730,104
2022-09-09,53,3967,0,2397,17,3,2,3,648,91
2022-09-10,71,4038,0,2013,17,1,4,7,568,100
2022-09-11,58,4049,0,2317,14,4,5,4,521,115
2022-09-12,81,4517,0,2509,20,7,4,7,682,108
2022-09-13,116,4892,0,2234,16,1,5,4,695,124
2022-09-14,78,4635,0,2376,26,1,2,2,780,127
2022-09-15,78,4696,0,2546,15,5,4,8,727,101
2022-09-16,93,4615,0,2334,14,5,2,4,636,108
2022-09-17,60,4095,0,2047,13,12,3,4,714,114
2022-09-18,64,4294,0,2372,15,4,6,1,662,117
2022-09-19,87,4821,0,2743,45,6,5,3,763,156
2022-09-20,83,4876,0,2534,36,7,3,3,809,130
2022-09-21,71,4908,0,2425,28,3,4,1,869,115
2022-09-22,85,4716,0,2457,23,5,2,4,758,133
2022-09-23,67,4482,0,2750,15,3,3,3,693,108
2022-09-24,81,4306,0,2221,20,1,5,2,576,102
2022-09-25,55,4425,0,2189,21,3,3,4,627,110
2022-09-26,86,4891,0,2369,20,3,0,3,763,125
2022-09-27,87,5168,0,2341,14,3,4,0,801,126
2022-09-28,68,4866,0,2380,22,6,2,2,807,131
2022-09-29,63,4610,0,2224,11,3,1,0,772,206
2022-09-30,61,4365,0,1999,17,4,4,0,664,135
2022-10-01,73,4163,0,1799,19,1,1,0,465,92
2022-10-02,47,4328,0,1956,11,17,4,1,551,114
2022-10-03,78,4786,0,2189,9,6,4,1,645,171
2022-10-04,75,4688,0,2273,31,4,1,4,630,123
2022-10-05,71,4539,0,2196,23,1,2,4,742,126
2022-10-06,71,4498,0,2239,18,2,3,5,720,111
2022-10-07,77,5790,0,2065,16,8,1,2,664,120
2022-10-08,60,5132,0,2023,11,3,1,1,557,117
2022-10-09,65,4741,0,2079,12,6,0,0,573,84
2022-10-10,88,5486,0,2121,21,2,5,3,736,120
2022-10-11,77,5400,0,2269,33,4,1,2,807,147
2022-10-12,82,4958,0,2302,26,4,3,0,790,143
2022-10-13,75,4956,0,2307,20,8,3,1,791,120
2022-10-14,75,4647,0,2138,14,1,0,1,685,121
2022-10-15,59,4299,0,1933,22,5,1,2,598,109
2022-10-16,67,4562,0,2137,18,2,0,0,687,122
2022-10-17,79,4606,0,2313,15,4,9,3,761,142
2022-10-18,93,4842,0,2544,22,4,2,8,756,164
2022-10-19,83,4948,0,2498,28,16,4,1,828,146
2022-10-20,63,4811,0,2643,22,3,3,2,781,116
2022-10-21,93,4676,0,2334,10,4,0,3,797,167
2022-10-22,67,4528,0,2406,13,4,3,3,599,190
2022-10-23,77,4383,0,2555,26,3,3,1,572,236
2022-10-24,70,4784,0,2678,22,5,3,2,625,246
2022-10-25,85,5107,0,2741,20,3,0,1,774,205
2022-10-26,84,5012,0,2612,22,4,2,2,815,180
2022-10-27,90,4759,0,2689,15,4,4,2,712,166
2022-10-28,68,4586,0,2706,28,6,2,1,685,184
2022-10-29,111,4229,0,2999,18,4,4,13,575,157
2022-10-30,83,4227,0,3330,16,5,0,3,597,200
2022-10-31,63,5209,0,3315,34,4,2,1,749,377
2022-11-01,73,4716,0,3015,26,4,2,2,674,315
2022-11-02,76,4911,0,2909,27,4,1,7,753,243
2022-11-03,106,5201,0,2930,18,2,5,8,788,204
2022-11-04,75,4722,0,2856,41,5,2,2,673,183
2022-11-05,80,4359,0,2838,22,4,3,6,616,173
2022-11-06,81,4641,0,2889,16,13,9,3,547,168
2022-11-07,80,4904,0,3048,19,13,0,5,769,140
2022-11-08,86,4848,0,2736,19,7,2,2,814,160
2022-11-09,79,4767,0,2674,35,4,0,5,791,141
2022-11-10,97,4708,0,2762,33,6,2,8,731,147
2022-11-11,118,4467,0,3175,36,7,1,0,693,151
2022-11-12,84,4288,0,3085,30,3,2,2,583,132
2022-11-13,87,4535,0,2834,23,5,2,3,678,126
2022-11-14,94,4862,0,2840,21,5,3,2,807,147
2022-11-15,61,4769,0,2786,20,12,10,6,693,149
2022-11-16,98,4873,0,2880,15,2,0,1,799,167
2022-11-17,90,5058,0,2695,28,3,6,9,695,149
2022-11-18,79,4603,0,2549,23,5,3,4,1042,132
2022-11-19,69,4334,0,2353,18,5,14,10,484,135
2022-11-20,101,4572,0,2662,17,5,5,32,592,162
2022-11-21,84,4917,0,2697,19,4,5,6,739,163
2022-11-22,64,4977,0,2574,36,2,0,0,757,175
2022-11-23,68,4860,0,3629,31,4,5,4,685,361
2022-11-24,79,4996,0,2706,34,20,3,3,731,201
2022-11-25,80,4389,0,2738,19,4,4,2,617,388
2022-11-26,64,4313,0,2406,14,4,1,1,529,912
2022-11-27,62,4576,0,2734,20,6,2,1,597,321
2022-11-28,88,4997,0,2860,30,8,1,2,744,260
2022-11-29,97,4975,0,2820,30,6,4,11,899,180
2022-11-30,95,5091,0,2576,36,8,1,5,875,169
2022-12-01,102,4917,0,2598,37,10,4,1,722,183
2022-12-02,79,4424,0,2447,25,5,2,4,595,154
2022-12-03,70,4099,0,2172,19,9,2,2,491,270
2022-12-04,87,4198,0,2266,21,3,2,3,581,324
2022-12-05,73,4632,0,2536,22,3,2,3,730,208
2022-12-06,83,4902,0,2406,30,3,1,2,687,241
2022-12-07,81,5100,0,2499,22,4,4,0,669,234
2022-12-08,80,5332,0,2617,31,2,3,5,804,227
2022-12-09,89,4977,0,2256,22,9,2,5,688,207
2022-12-10,88,5319,0,2048,14,3,1,1,548,190
2022-12-11,75,5668,0,2387,18,11,5,5,605,180
2022-12-12,101,5989,0,2854,20,3,1,1,688,230
2022-12-13,89,6112,0,2750,17,7,4,4,768,237
2022-12-14,87,6295,0,2584,28,8,3,2,824,260
2022-12-15,77,6372,0,2541,17,0,3,5,671,283
2022-12-16,93,6051,0,2213,28,3,0,0,685,187
2022-12-17,91,5944,0,2048,34,2,0,0,623,199
2022-12-18,80,5965,0,2247,26,2,3,1,530,166
2022-12-19,88,6582,0,2492,25,6,2,0,724,153
2022-12-20,98,6724,0,2433,18,7,3,2,611,170
2022-12-21,91,7117,0,2405,25,4,1,1,659,167
2022-12-22,69,6790,0,2508,15,6,4,1,634,174
2022-12-23,73,6688,0,2447,19,4,1,0,523,176
2022-12-24,51,5820,0,2313,13,8,1,3,496,125
2022-12-25,62,5754,0,2423,13,4,4,2,427,135
2022-12-26,80,6239,0,2694,16,2,4,7,538,153
2022-12-27,100,6405,0,2716,20,4,3,3,571,237
2022-12-28,91,6833,0,2751,26,8,1,5,649,164
2022-12-29,102,6580,0,2846,17,6,4,4,575,187
2022-12-30,84,6083,0,2659,18,9,4,1,509,151
2022-12-31,66,5458,0,2754,14,3,1,3,428,127
2023-01-01,67,5071,0,2845,18,3,1,0,466,152
2023-01-02,101,5616,0,2786,15,1,1,3,625,168
2023-01-03,105,5956,0,3044,14,4,1,2,688,157
2023-01-04,89,6403,0,2881,17,7,0,2,634,179
2023-01-05,109,5841,0,2832,17,1,2,3,681,200
2023-01-06,94,5603,0,2680,16,2,3,4,621,174
2023-01-07,90,5068,0,2390,11,2,0,1,508,130
2023-01-08,61,5009,0,2627,4,3,2,1,530,160
2023-01-09,115,5270,0,2829,6,4,4,0,735,140
2023-01-10,95,5507,0,2805,22,2,3,5,720,202
2023-01-11,112,5168,0,2890,6,5,1,3,743,177
2023-01-12,102,5168,0,2740,17,5,1,1,735,172
2023-01-13,77,5074,0,2493,8,4,2,0,593,139
2023-01-14,78,4589,0,2473,6,3,0,1,477,142
2023-01-15,92,4513,0,2444,19,2,4,1,547,150
2023-01-16,75,4911,0,2559,9,4,7,6,697,137
2023-01-17,70,4789,0,2661,7,2,5,2,723,152
2023-01-18,90,4978,0,2736,14,2,0,2,720,136
2023-01-19,81,4985,0,2568,8,4,5,1,766,119
2023-01-20,89,4678,0,2537,13,3,2,3,657,146
2023-01-21,63,4365,0,2297,4,1,2,2,579,123
2023-01-22,69,4583,0,2491,4,3,0,2,543,122
2023-01-23,92,4931,0,2536,13,6,4,1,669,125
2023-01-24,68,5341,0,2540,13,6,4,5,747,136
2023-01-25,63,4909,0,2676,12,5,2,3,681,106
2023-01-26,83,4890,0,2584,10,2,2,1,654,135
2023-01-27,65,4673,0,2534,6,1,3,1,596,156
2023-01-28,71,4242,0,2548,7,0,2,1,491,135
2023-01-29,76,4369,0,2774,5,1,1,4,511,143
2023-01-30,77,4589,0,2662,13,3,0,1,654,195
2023-01-31,104,4741,0,2754,12,6,3,1,779,198
2023-02-01,74,4762,0,2484,12,2,2,1,680,188
2023-02-02,77,4724,0,2542,11,7,1,4,718,173
2023-02-03,79,4693,0,2550,10,17,10,8,593,175
2023-02-04,63,4446,0,2176,9,9,8,5,483,114
2023-02-05,66,4220,0,2343,6,3,7,3,521,128
2023-02-06,66,4565,0,2631,17,7,5,3,687,147
2023-02-07,70,4613,0,2608,11,12,5,4,692,147
2023-02-08,74,4805,0,2223,15,8,9,7,695,147
2023-02-09,89,4720,0,2312,1,6,2,2,672,138
2023-02-10,89,4497,0,2003,9,7,6,4,596,121
2023-02-11,48,6801,0,2088,11,7,3,6,421,138
2023-02-12,66,4752,0,2416,7,2,0,3,524,123
2023-02-13,86,4837,0,2251,9,4,6,7,667,107
2023-02-14,88,4736,0,2124,12,2,1,4,583,128
2023-02-15,90,4764,0,2213,9,7,1,2,695,136
2023-02-16,80,4781,0,2219,10,5,2,5,572,131
2023-02-17,73,4298,0,2132,6,5,3,6,512,170
2023-02-18,74,4130,0,2140,8,7,3,2,427,144
2023-02-19,77,4260,0,2135,8,7,8,3,489,116
2023-02-20,89,4673,0,2454,7,2,3,4,613,142
2023-02-21,94,4892,0,2472,8,8,10,2,640,139
2023-02-22,97,4862,0,2670,11,3,2,4,593,133
2023-02-23,101,4536,0,2494,10,6,2,4,583,142
2023-02-24,72,4181,0,2379,7,5,5,2,633,147
2023-02-25,71,4120,0,2185,6,11,10,10,540,130
2023-02-26,58,4349,0,2555,7,2,2,7,489,237
2023-02-27,106,4531,0,2886,18,3,3,8,628,374
2023-02-28,98,4510,0,2775,8,4,4,3,633,279
2023-03-01,137,4382,0,2691,14,5,6,3,587,275
2023-03-02,96,4845,0,2826,12,1,2,7,603,229
2023-03-03,87,4235,0,2371,12,8,3,1,563,162
